,mol,Eafw,Earev,dErxn,ETS,ERt,EPr,enan,HRt,HPr,HTS,Hafw,dH,rxn_smiles
33,1cbp4,9.332948407,20.72789295,-11.39494454,-2030712.6975145712,-2030722.0304559285,-2030733.4253918591,R,-2030522.2196676568,-2030532.340760318,-2030512.9984229018,9.221244754968213,-10.12109266105108,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
34,1cbp5,10.14306314,21.78148135,-11.63841821,-2030714.807827338,-2030724.9508828141,-2030736.5892922368,R,-2030525.1909227718,-2030535.2963277085,-2030515.0240219538,10.166900818236172,-10.105404936242847,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
35,1cbp1,8.914399588,12.79868323,-3.884283644,-2030716.716082207,-2030725.630475061,-2030729.5147557715,S,-2030525.6320615988,-2030528.581353899,-2030517.0013028127,8.630758785642684,-2.949292300269008,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
36,1cbp2,6.90699678,18.42367816,-11.51668138,-2030716.9011973625,-2030723.8081889248,-2030735.3248616024,S,-2030523.994263109,-2030534.2546627682,-2030517.2140283643,6.780234745005147,-10.260399658698587,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
37,1cbp3,8.248612036,19.93158342,-11.68297139,-2030716.660861415,-2030724.90946722,-2030736.5924297818,S,-2030525.133191944,-2030535.5052882046,-2030516.7728895368,8.360302406828849,-10.372096261009574,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
38,1cbp4,9.68749126,20.80068404,-11.11319278,-2030713.180696501,-2030722.868180443,-2030733.9813648327,S,-2030523.0944152032,-2030532.955719138,-2030513.4753297418,9.619085461134091,-9.861303934827447,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
39,1cbp5,12.30044071,22.26278112,-9.962340409,-2030710.9743748568,-2030723.274806275,-2030733.237139159,S,-2030523.5110811791,-2030531.8839337656,-2030511.474203541,12.036877638427539,-8.372852586675434,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
40,1dbp1,8.329560758,11.50036613,-3.170805372,-1503218.9973413846,-1503227.3268958512,-1503230.4976988283,R,-1502981.3609381032,-1502983.298058386,-1502973.051463925,8.30947417812422,-1.9371202827896925,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
41,1dbp2,7.375746357000001,18.24546547,-10.86971911,-1503219.949900047,-1503227.3256408332,-1503238.195351731,R,-1502981.145702516,-1502990.814988697,-1502973.8502828819,7.2954196338541815,-9.669286180753259,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
42,1dbp3,6.85993357,22.6719173,-15.81198373,-1503213.191000608,-1503220.0509289962,-1503235.8629007782,R,-1502974.39747073,-1502988.398451538,-1502967.364977367,7.032493363134563,-14.000980807933955,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
43,1dbp4,8.657748213,22.84008983,-14.18234162,-1503214.8080913012,-1503223.4658329738,-1503237.648163883,R,-1502977.2821296032,-1502990.23579789,-1502968.791305324,8.490824279142544,-12.953668286791071,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
44,1dbp5,10.17443861,22.79679168,-12.62235307,-1503216.7747045069,-1503226.9491354332,-1503239.5714789678,R,-1502980.8664610109,-1502992.1704081371,-1502970.6593996168,10.207061393884944,-11.303947126260027,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
45,1dbp1,8.945775061,11.93146514,-2.985690077,-1503218.315866611,-1503227.2616349154,-1503230.2473227368,S,-1502981.219121069,-1502983.042034714,-1502972.396344529,8.8227765399497,-1.8229136453010144,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
46,1dbp2,7.0061432770000005,19.07754303,-12.07139975,-1503219.2521100391,-1503226.2582480242,-1503238.3296386572,S,-1502980.29605533,-1502990.9392354786,-1502973.161278,7.134777329862118,-10.643180148908867,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
47,1dbp3,8.605664926000001,21.60703372,-13.00136879,-1503218.822893883,-1503227.428552309,-1503240.42991128,S,-1502981.465732106,-1502992.838077713,-1502972.693156286,8.772575819864871,-11.372345607029276,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
48,1dbp4,9.250744666000001,21.27759124,-12.02684658,-1503215.9664729154,-1503225.2172105932,-1503237.2440480872,S,-1502979.2430952282,-1502989.928945989,-1502970.023733,9.219362228177488,-10.685850760899484,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
49,1dbp5,12.53073669,23.26052118,-10.7297845,-1503212.4172820114,-1503224.9480092318,-1503235.6777856231,S,-1502978.8596872292,-1502988.260399558,-1502966.301977121,12.557710107881574,-9.400712329195812,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
50,1ebp1,8.540403941000001,24.16287981,-15.62247586,-1876819.2823024942,-1876827.8226999843,-1876843.445164048,R,-1876609.6974340398,-1876624.0780577918,-1876601.1206410269,8.576793012209238,-14.380623752716927,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
51,1ebp2,7.1441953620000005,25.56975605,-18.42556069,-1876820.58375616,-1876827.727946125,-1876846.153492892,R,-1876609.613975342,-1876626.5309904732,-1876602.3166731813,7.297302160644903,-16.917015131097287,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
52,1ebp3,6.684858426,23.73115329,-17.04629486,-1876812.801389542,-1876819.486242919,-1876836.532524904,R,-1876601.9113023668,-1876617.1020402391,-1876595.0149784568,6.896323909983039,-15.190737872151658,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
53,1ebp4,9.821150777,20.73103049,-10.90987971,-1876815.2285943541,-1876825.049737713,-1876835.959609187,R,-1876606.87929112,-1876616.477668784,-1876597.0292823468,9.850008773151783,-9.598377663875,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
54,1ebp5,12.50563631,23.84661503,-11.34097872,-1876814.427265361,-1876826.932892222,-1876838.2738623791,R,-1876608.6695742968,-1876618.591119096,-1876596.559905615,12.109668681863694,-9.92154479934834,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
55,1ebp1,9.145950584,22.18936251,-13.04341193,-1876819.0488691463,-1876828.194812821,-1876841.2382148954,S,-1876610.014953593,-1876622.1170921668,-1876601.015847024,8.999106569215654,-12.102138573769482,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
56,1ebp2,6.800947679,27.88338348,-21.082435800000006,-1876818.7941004918,-1876825.5950430343,-1876846.6774629068,S,-1876607.549470732,-1876627.178579761,-1876600.628673971,6.920796761289238,-19.629109028726816,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
57,1ebp3,8.810860524,22.79051659,-13.97965606,-1876817.8120489072,-1876826.6229027759,-1876840.6025482782,S,-1876608.6764768963,-1876620.7384548944,-1876599.735101155,8.94137574126944,-12.061977997887881,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
58,1ebp4,9.930964936,20.75738589,-10.82642095,-1876815.6916959959,-1876825.6226534296,-1876836.4490662075,S,-1876607.5111926831,-1876616.9583406781,-1876597.5614099791,9.949782704003157,-9.447147995000703,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
59,1ebp5,18.82779426,13.53600686,5.291787394,-1876811.23387206,-1876830.061652096,-1876824.7698686991,S,-1876612.090753365,-1876605.2992234582,-1876593.22469528,18.866058084880933,6.791529907146468,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
60,1fbp1,8.322658153999999,12.11093285,-3.788274694,-1601864.207822797,-1601872.5304746642,-1601876.318746497,R,-1601555.1339124285,-1601557.986568342,-1601546.845773556,8.288138872245327,-2.852655913680792,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
61,1fbp3,14.01103154,22.03499518,-8.023963644,-1601858.7999502346,-1601872.8109711872,-1601880.83492877,R,-1601555.455197036,-1601561.971250492,-1601541.682001995,13.77319504111074,-6.516053456114606,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
62,1fbp4,8.441257444,22.3474949,-13.90623745,-1601860.5632505254,-1601869.0045015928,-1601882.910728542,R,-1601551.408391495,-1601564.069640588,-1601543.210613919,8.197777575813234,-12.661249093012884,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
63,1fbp5,9.438369998999999,21.17154214,-11.73317214,-1601863.3205250714,-1601872.75888794,-1601884.492051222,R,-1601555.3755033931,-1601565.550561828,-1601546.040679509,9.33482388406992,-10.175058434950188,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
64,1fbp1,9.377501579,14.76529792,-5.387796344,-1601863.2226336668,-1601872.6001281631,-1601877.9879204368,S,-1601555.0837117082,-1601559.406621209,-1601545.910157637,9.173554070992397,-4.322909501148389,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
65,1fbp3,8.281870038,20.71722528,-12.43535525,-1601864.528479896,-1601872.810343678,-1601885.2456895309,S,-1601555.476532342,-1601566.4416246081,-1601547.107444809,8.369087533093987,-10.965092265978457,[H][C+]([H])C[C+]([H])[Si+2]1(Cl)(Cl)(O[C-]([H])[C-]2[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]2[H])ON2[C+]([H])[C-]([H])[C-]([H])[C+]([H])[C-]2[c+]2[c+]([H])[c-]([H])[c+]([H])[c-]([H])n2O1>>[H]CCC([H])([H])C([H])(O[Si+]1(Cl)(Cl)On2[c+]([H])[c-]([H])[c+]([H])[c-]([H])[c+]2-[c+]2[c-]([H])[c+]([H])[c+]([H])[c-]([H])n2O1)[C-]1[C+]([H])[C+]([H])[C-]([H])[C-]([H])[C-]1[H]
