,mol,Eafw,enan,rxn_smiles,rxn_smiles_mapped
561,5cbp3,7.94489745,S,[Si@OH5-2]1([O+]=[C]([c]2[c]([H])[c]([H])[c]([H])[c]([H])[c]2[H])[H])([C](=[C]=[C]([H])[H])[H])([Cl])([Cl])[O][n+]2[c]([c]([H])[c]3[c]([c]2[Cl])[c]([H])[c]([H])[c]([H])[c]3[H])-[c]2[c]([H])[c]3[c]([c]([Cl])[n+]2[O]1)[c]([H])[c]([H])[c]([H])[c]3[H]>>[Si-]1([O][C@@]([c]2[c]([H])[c]([H])[c]([H])[c]([H])[c]2[H])([H])[C]([C]#[C][H])([H])[H])([Cl])([Cl])[O][n+]2[c]([c]([H])[c]3[c]([c]2[Cl])[c]([H])[c]([H])[c]([H])[c]3[H])-[c]2[c]([H])[c]3[c]([c]([Cl])[n+]2[O]1)[c]([H])[c]([H])[c]([H])[c]3[H],[Si@OH5-2:1]1([O+:2]=[C:3]([c:4]2[c:6]([H:9])[c:8]([H:13])[c:12]([H:15])[c:10]([H:14])[c:7]2[H:11])[H:5])([C:20](=[C:17]=[C:16]([H:18])[H:19])[H:21])([Cl:22])([Cl:23])[O:24][n+:42]2[c:26]([c:31]([H:36])[c:32]3[c:30]([c:29]2[Cl:44])[c:45]([H:48])[c:47]([H:51])[c:46]([H:50])[c:37]3[H:49])-[c:27]2[c:33]([H:38])[c:34]3[c:35]([c:28]([Cl:41])[n+:43]2[O:25]1)[c:40]([H:54])[c:53]([H:57])[c:52]([H:56])[c:39]3[H:55]>>[Si-:1]1([O:2][C@@:3]([c:4]2[c:6]([H:9])[c:8]([H:13])[c:12]([H:15])[c:10]([H:14])[c:7]2[H:11])([H:5])[C:16]([C:17]#[C:20][H:21])([H:18])[H:19])([Cl:22])([Cl:23])[O:24][n+:42]2[c:26]([c:31]([H:36])[c:32]3[c:30]([c:29]2[Cl:44])[c:45]([H:48])[c:47]([H:51])[c:46]([H:50])[c:37]3[H:49])-[c:27]2[c:33]([H:38])[c:34]3[c:35]([c:28]([Cl:41])[n+:43]2[O:25]1)[c:40]([H:54])[c:53]([H:57])[c:52]([H:56])[c:39]3[H:55]
562,5cbp4,9.679961146,S,[Si@OH1-2]1([O+]=[C]([c]2[c]([H])[c]([H])[c]([H])[c]([H])[c]2[H])[H])([C](=[C]=[C]([H])[H])[H])([Cl])([Cl])[O][n+]2[c]([c]([H])[c]3[c]([c]2[Cl])[c]([H])[c]([H])[c]([H])[c]3[H])-[c]2[c]([H])[c]3[c]([c]([Cl])[n+]2[O]1)[c]([H])[c]([H])[c]([H])[c]3[H]>>[Si-]1([O][C@@]([c]2[c]([H])[c]([H])[c]([H])[c]([H])[c]2[H])([H])[C]([C]#[C][H])([H])[H])([Cl])([Cl])[O][n+]2[c]([c]([H])[c]3[c]([c]2[Cl])[c]([H])[c]([H])[c]([H])[c]3[H])-[c]2[c]([H])[c]3[c]([c]([Cl])[n+]2[O]1)[c]([H])[c]([H])[c]([H])[c]3[H],[Si@OH1-2:1]1([O+:2]=[C:3]([c:4]2[c:6]([H:9])[c:8]([H:13])[c:12]([H:15])[c:10]([H:14])[c:7]2[H:11])[H:5])([C:20](=[C:17]=[C:16]([H:18])[H:19])[H:21])([Cl:22])([Cl:23])[O:24][n+:42]2[c:26]([c:31]([H:36])[c:32]3[c:30]([c:29]2[Cl:44])[c:45]([H:48])[c:47]([H:51])[c:46]([H:50])[c:37]3[H:49])-[c:27]2[c:33]([H:38])[c:34]3[c:35]([c:28]([Cl:41])[n+:43]2[O:25]1)[c:40]([H:54])[c:53]([H:57])[c:52]([H:56])[c:39]3[H:55]>>[Si-:1]1([O:2][C@@:3]([c:4]2[c:6]([H:9])[c:8]([H:13])[c:12]([H:15])[c:10]([H:14])[c:7]2[H:11])([H:5])[C:16]([C:17]#[C:20][H:21])([H:18])[H:19])([Cl:22])([Cl:23])[O:24][n+:42]2[c:26]([c:31]([H:36])[c:32]3[c:30]([c:29]2[Cl:44])[c:45]([H:48])[c:47]([H:51])[c:46]([H:50])[c:37]3[H:49])-[c:27]2[c:33]([H:38])[c:34]3[c:35]([c:28]([Cl:41])[n+:43]2[O:25]1)[c:40]([H:54])[c:53]([H:57])[c:52]([H:56])[c:39]3[H:55]
563,5cbp5,12.79868323,S,[Si@OH17-2]1([O+]=[C]([c]2[c]([H])[c]([H])[c]([H])[c]([H])[c]2[H])[H])([C](=[C]=[C]([H])[H])[H])([Cl])([Cl])[O][n+]2[c]([c]([H])[c]3[c]([c]2[Cl])[c]([H])[c]([H])[c]([H])[c]3[H])-[c]2[c]([H])[c]3[c]([c]([Cl])[n+]2[O]1)[c]([H])[c]([H])[c]([H])[c]3[H]>>[Si-]1([O][C@@]([c]2[c]([H])[c]([H])[c]([H])[c]([H])[c]2[H])([H])[C]([C]#[C][H])([H])[H])([Cl])([Cl])[O][n+]2[c]([c]([H])[c]3[c]([c]2[Cl])[c]([H])[c]([H])[c]([H])[c]3[H])-[c]2[c]([H])[c]3[c]([c]([Cl])[n+]2[O]1)[c]([H])[c]([H])[c]([H])[c]3[H],[Si@OH17-2:1]1([O+:2]=[C:3]([c:4]2[c:6]([H:9])[c:8]([H:13])[c:12]([H:15])[c:10]([H:14])[c:7]2[H:11])[H:5])([C:20](=[C:17]=[C:16]([H:18])[H:19])[H:21])([Cl:22])([Cl:23])[O:24][n+:42]2[c:26]([c:31]([H:36])[c:32]3[c:30]([c:29]2[Cl:44])[c:45]([H:48])[c:47]([H:51])[c:46]([H:50])[c:37]3[H:49])-[c:27]2[c:33]([H:38])[c:34]3[c:35]([c:28]([Cl:41])[n+:43]2[O:25]1)[c:40]([H:54])[c:53]([H:57])[c:52]([H:56])[c:39]3[H:55]>>[Si-:1]1([O:2][C@@:3]([c:4]2[c:6]([H:9])[c:8]([H:13])[c:12]([H:15])[c:10]([H:14])[c:7]2[H:11])([H:5])[C:16]([C:17]#[C:20][H:21])([H:18])[H:19])([Cl:22])([Cl:23])[O:24][n+:42]2[c:26]([c:31]([H:36])[c:32]3[c:30]([c:29]2[Cl:44])[c:45]([H:48])[c:47]([H:51])[c:46]([H:50])[c:37]3[H:49])-[c:27]2[c:33]([H:38])[c:34]3[c:35]([c:28]([Cl:41])[n+:43]2[O:25]1)[c:40]([H:54])[c:53]([H:57])[c:52]([H:56])[c:39]3[H:55]
564,5dbp1,8.254259621000001,R,[Si@OH6-2]1([O+]=[C]([c]2[c]([H])[c]([H])[c]([H])[c]([H])[c]2[H])[H])([C](=[C]=[C]([H])[H])[H])([Cl])([Cl])[O][n+]2[c]([c]([H])[c]3[c]([c]2[C]([H])([H])[H])[c]([H])[c]([H])[c]([H])[c]3[H])-[c]2[c]([H])[c]3[c]([c]([C]([H])([H])[H])[n+]2[O]1)[c]([H])[c]([H])[c]([H])[c]3[H]>>[Si-]1([O][C@]([c]2[c]([H])[c]([H])[c]([H])[c]([H])[c]2[H])([H])[C]([C]#[C][H])([H])[H])([Cl])([Cl])[O][n+]2[c]([c]([H])[c]3[c]([c]2[C]([H])([H])[H])[c]([H])[c]([H])[c]([H])[c]3[H])-[c]2[c]([H])[c]3[c]([c]([C]([H])([H])[H])[n+]2[O]1)[c]([H])[c]([H])[c]([H])[c]3[H],[Si@OH6-2:1]1([O+:2]=[C:3]([c:4]2[c:6]([H:9])[c:8]([H:13])[c:12]([H:15])[c:10]([H:14])[c:7]2[H:11])[H:5])([C:20](=[C:17]=[C:16]([H:18])[H:19])[H:21])([Cl:22])([Cl:23])[O:24][n+:42]2[c:26]([c:31]([H:36])[c:32]3[c:30]([c:29]2[C:44]([H:58])([H:59])[H:60])[c:45]([H:48])[c:47]([H:51])[c:46]([H:50])[c:37]3[H:49])-[c:27]2[c:33]([H:38])[c:34]3[c:35]([c:28]([C:41]([H:61])([H:62])[H:63])[n+:43]2[O:25]1)[c:40]([H:54])[c:53]([H:57])[c:52]([H:56])[c:39]3[H:55]>>[Si-:1]1([O:2][C@:3]([c:4]2[c:6]([H:9])[c:8]([H:13])[c:12]([H:15])[c:10]([H:14])[c:7]2[H:11])([H:5])[C:16]([C:17]#[C:20][H:21])([H:18])[H:19])([Cl:22])([Cl:23])[O:24][n+:42]2[c:26]([c:31]([H:36])[c:32]3[c:30]([c:29]2[C:44]([H:58])([H:59])[H:60])[c:45]([H:48])[c:47]([H:51])[c:46]([H:50])[c:37]3[H:49])-[c:27]2[c:33]([H:38])[c:34]3[c:35]([c:28]([C:41]([H:61])([H:62])[H:63])[n+:43]2[O:25]1)[c:40]([H:54])[c:53]([H:57])[c:52]([H:56])[c:39]3[H:55]
565,5dbp2,6.8354607000000005,R,[Si@OH16-2]1([O+]=[C]([c]2[c]([H])[c]([H])[c]([H])[c]([H])[c]2[H])[H])([C](=[C]=[C]([H])[H])[H])([Cl])([Cl])[O][n+]2[c]([c]([H])[c]3[c]([c]2[C]([H])([H])[H])[c]([H])[c]([H])[c]([H])[c]3[H])-[c]2[c]([H])[c]3[c]([c]([C]([H])([H])[H])[n+]2[O]1)[c]([H])[c]([H])[c]([H])[c]3[H]>>[Si-]1([O][C@]([c]2[c]([H])[c]([H])[c]([H])[c]([H])[c]2[H])([H])[C]([C]#[C][H])([H])[H])([Cl])([Cl])[O][n+]2[c]([c]([H])[c]3[c]([c]2[C]([H])([H])[H])[c]([H])[c]([H])[c]([H])[c]3[H])-[c]2[c]([H])[c]3[c]([c]([C]([H])([H])[H])[n+]2[O]1)[c]([H])[c]([H])[c]([H])[c]3[H],[Si@OH16-2:1]1([O+:2]=[C:3]([c:4]2[c:6]([H:9])[c:8]([H:13])[c:12]([H:15])[c:10]([H:14])[c:7]2[H:11])[H:5])([C:20](=[C:17]=[C:16]([H:18])[H:19])[H:21])([Cl:22])([Cl:23])[O:24][n+:42]2[c:26]([c:31]([H:36])[c:32]3[c:30]([c:29]2[C:44]([H:58])([H:59])[H:60])[c:45]([H:48])[c:47]([H:51])[c:46]([H:50])[c:37]3[H:49])-[c:27]2[c:33]([H:38])[c:34]3[c:35]([c:28]([C:41]([H:61])([H:62])[H:63])[n+:43]2[O:25]1)[c:40]([H:54])[c:53]([H:57])[c:52]([H:56])[c:39]3[H:55]>>[Si-:1]1([O:2][C@:3]([c:4]2[c:6]([H:9])[c:8]([H:13])[c:12]([H:15])[c:10]([H:14])[c:7]2[H:11])([H:5])[C:16]([C:17]#[C:20][H:21])([H:18])[H:19])([Cl:22])([Cl:23])[O:24][n+:42]2[c:26]([c:31]([H:36])[c:32]3[c:30]([c:29]2[C:44]([H:58])([H:59])[H:60])[c:45]([H:48])[c:47]([H:51])[c:46]([H:50])[c:37]3[H:49])-[c:27]2[c:33]([H:38])[c:34]3[c:35]([c:28]([C:41]([H:61])([H:62])[H:63])[n+:43]2[O:25]1)[c:40]([H:54])[c:53]([H:57])[c:52]([H:56])[c:39]3[H:55]
566,5dbp3,14.54817965,R,[Si@OH5-2]1([O+]=[C]([c]2[c]([H])[c]([H])[c]([H])[c]([H])[c]2[H])[H])([C](=[C]=[C]([H])[H])[H])([Cl])([Cl])[O][n+]2[c]([c]([H])[c]3[c]([c]2[C]([H])([H])[H])[c]([H])[c]([H])[c]([H])[c]3[H])-[c]2[c]([H])[c]3[c]([c]([C]([H])([H])[H])[n+]2[O]1)[c]([H])[c]([H])[c]([H])[c]3[H]>>[Si-]1([O][C@]([c]2[c]([H])[c]([H])[c]([H])[c]([H])[c]2[H])([H])[C]([C]#[C][H])([H])[H])([Cl])([Cl])[O][n+]2[c]([c]([H])[c]3[c]([c]2[C]([H])([H])[H])[c]([H])[c]([H])[c]([H])[c]3[H])-[c]2[c]([H])[c]3[c]([c]([C]([H])([H])[H])[n+]2[O]1)[c]([H])[c]([H])[c]([H])[c]3[H],[Si@OH5-2:1]1([O+:2]=[C:3]([c:4]2[c:6]([H:9])[c:8]([H:13])[c:12]([H:15])[c:10]([H:14])[c:7]2[H:11])[H:5])([C:20](=[C:17]=[C:16]([H:18])[H:19])[H:21])([Cl:22])([Cl:23])[O:24][n+:42]2[c:26]([c:31]([H:36])[c:32]3[c:30]([c:29]2[C:44]([H:58])([H:59])[H:60])[c:45]([H:48])[c:47]([H:51])[c:46]([H:50])[c:37]3[H:49])-[c:27]2[c:33]([H:38])[c:34]3[c:35]([c:28]([C:41]([H:61])([H:62])[H:63])[n+:43]2[O:25]1)[c:40]([H:54])[c:53]([H:57])[c:52]([H:56])[c:39]3[H:55]>>[Si-:1]1([O:2][C@:3]([c:4]2[c:6]([H:9])[c:8]([H:13])[c:12]([H:15])[c:10]([H:14])[c:7]2[H:11])([H:5])[C:16]([C:17]#[C:20][H:21])([H:18])[H:19])([Cl:22])([Cl:23])[O:24][n+:42]2[c:26]([c:31]([H:36])[c:32]3[c:30]([c:29]2[C:44]([H:58])([H:59])[H:60])[c:45]([H:48])[c:47]([H:51])[c:46]([H:50])[c:37]3[H:49])-[c:27]2[c:33]([H:38])[c:34]3[c:35]([c:28]([C:41]([H:61])([H:62])[H:63])[n+:43]2[O:25]1)[c:40]([H:54])[c:53]([H:57])[c:52]([H:56])[c:39]3[H:55]
567,5dbp4,8.56613183,R,[Si@OH1-2]1([O+]=[C]([c]2[c]([H])[c]([H])[c]([H])[c]([H])[c]2[H])[H])([C](=[C]=[C]([H])[H])[H])([Cl])([Cl])[O][n+]2[c]([c]([H])[c]3[c]([c]2[C]([H])([H])[H])[c]([H])[c]([H])[c]([H])[c]3[H])-[c]2[c]([H])[c]3[c]([c]([C]([H])([H])[H])[n+]2[O]1)[c]([H])[c]([H])[c]([H])[c]3[H]>>[Si-]1([O][C@]([c]2[c]([H])[c]([H])[c]([H])[c]([H])[c]2[H])([H])[C]([C]#[C][H])([H])[H])([Cl])([Cl])[O][n+]2[c]([c]([H])[c]3[c]([c]2[C]([H])([H])[H])[c]([H])[c]([H])[c]([H])[c]3[H])-[c]2[c]([H])[c]3[c]([c]([C]([H])([H])[H])[n+]2[O]1)[c]([H])[c]([H])[c]([H])[c]3[H],[Si@OH1-2:1]1([O+:2]=[C:3]([c:4]2[c:6]([H:9])[c:8]([H:13])[c:12]([H:15])[c:10]([H:14])[c:7]2[H:11])[H:5])([C:20](=[C:17]=[C:16]([H:18])[H:19])[H:21])([Cl:22])([Cl:23])[O:24][n+:42]2[c:26]([c:31]([H:36])[c:32]3[c:30]([c:29]2[C:44]([H:58])([H:59])[H:60])[c:45]([H:48])[c:47]([H:51])[c:46]([H:50])[c:37]3[H:49])-[c:27]2[c:33]([H:38])[c:34]3[c:35]([c:28]([C:41]([H:61])([H:62])[H:63])[n+:43]2[O:25]1)[c:40]([H:54])[c:53]([H:57])[c:52]([H:56])[c:39]3[H:55]>>[Si-:1]1([O:2][C@:3]([c:4]2[c:6]([H:9])[c:8]([H:13])[c:12]([H:15])[c:10]([H:14])[c:7]2[H:11])([H:5])[C:16]([C:17]#[C:20][H:21])([H:18])[H:19])([Cl:22])([Cl:23])[O:24][n+:42]2[c:26]([c:31]([H:36])[c:32]3[c:30]([c:29]2[C:44]([H:58])([H:59])[H:60])[c:45]([H:48])[c:47]([H:51])[c:46]([H:50])[c:37]3[H:49])-[c:27]2[c:33]([H:38])[c:34]3[c:35]([c:28]([C:41]([H:61])([H:62])[H:63])[n+:43]2[O:25]1)[c:40]([H:54])[c:53]([H:57])[c:52]([H:56])[c:39]3[H:55]
568,5dbp5,9.638545521,R,[Si@OH17-2]1([O+]=[C]([c]2[c]([H])[c]([H])[c]([H])[c]([H])[c]2[H])[H])([C](=[C]=[C]([H])[H])[H])([Cl])([Cl])[O][n+]2[c]([c]([H])[c]3[c]([c]2[C]([H])([H])[H])[c]([H])[c]([H])[c]([H])[c]3[H])-[c]2[c]([H])[c]3[c]([c]([C]([H])([H])[H])[n+]2[O]1)[c]([H])[c]([H])[c]([H])[c]3[H]>>[Si-]1([O][C@]([c]2[c]([H])[c]([H])[c]([H])[c]([H])[c]2[H])([H])[C]([C]#[C][H])([H])[H])([Cl])([Cl])[O][n+]2[c]([c]([H])[c]3[c]([c]2[C]([H])([H])[H])[c]([H])[c]([H])[c]([H])[c]3[H])-[c]2[c]([H])[c]3[c]([c]([C]([H])([H])[H])[n+]2[O]1)[c]([H])[c]([H])[c]([H])[c]3[H],[Si@OH17-2:1]1([O+:2]=[C:3]([c:4]2[c:6]([H:9])[c:8]([H:13])[c:12]([H:15])[c:10]([H:14])[c:7]2[H:11])[H:5])([C:20](=[C:17]=[C:16]([H:18])[H:19])[H:21])([Cl:22])([Cl:23])[O:24][n+:42]2[c:26]([c:31]([H:36])[c:32]3[c:30]([c:29]2[C:44]([H:58])([H:59])[H:60])[c:45]([H:48])[c:47]([H:51])[c:46]([H:50])[c:37]3[H:49])-[c:27]2[c:33]([H:38])[c:34]3[c:35]([c:28]([C:41]([H:61])([H:62])[H:63])[n+:43]2[O:25]1)[c:40]([H:54])[c:53]([H:57])[c:52]([H:56])[c:39]3[H:55]>>[Si-:1]1([O:2][C@:3]([c:4]2[c:6]([H:9])[c:8]([H:13])[c:12]([H:15])[c:10]([H:14])[c:7]2[H:11])([H:5])[C:16]([C:17]#[C:20][H:21])([H:18])[H:19])([Cl:22])([Cl:23])[O:24][n+:42]2[c:26]([c:31]([H:36])[c:32]3[c:30]([c:29]2[C:44]([H:58])([H:59])[H:60])[c:45]([H:48])[c:47]([H:51])[c:46]([H:50])[c:37]3[H:49])-[c:27]2[c:33]([H:38])[c:34]3[c:35]([c:28]([C:41]([H:61])([H:62])[H:63])[n+:43]2[O:25]1)[c:40]([H:54])[c:53]([H:57])[c:52]([H:56])[c:39]3[H:55]
569,5dbp1,8.890554228,S,[Si@OH6-2]1([O+]=[C]([c]2[c]([H])[c]([H])[c]([H])[c]([H])[c]2[H])[H])([C](=[C]=[C]([H])[H])[H])([Cl])([Cl])[O][n+]2[c]([c]([H])[c]3[c]([c]2[C]([H])([H])[H])[c]([H])[c]([H])[c]([H])[c]3[H])-[c]2[c]([H])[c]3[c]([c]([C]([H])([H])[H])[n+]2[O]1)[c]([H])[c]([H])[c]([H])[c]3[H]>>[Si-]1([O][C@@]([c]2[c]([H])[c]([H])[c]([H])[c]([H])[c]2[H])([H])[C]([C]#[C][H])([H])[H])([Cl])([Cl])[O][n+]2[c]([c]([H])[c]3[c]([c]2[C]([H])([H])[H])[c]([H])[c]([H])[c]([H])[c]3[H])-[c]2[c]([H])[c]3[c]([c]([C]([H])([H])[H])[n+]2[O]1)[c]([H])[c]([H])[c]([H])[c]3[H],[Si@OH6-2:1]1([O+:2]=[C:3]([c:4]2[c:6]([H:9])[c:8]([H:13])[c:12]([H:15])[c:10]([H:14])[c:7]2[H:11])[H:5])([C:20](=[C:17]=[C:16]([H:18])[H:19])[H:21])([Cl:22])([Cl:23])[O:24][n+:42]2[c:26]([c:31]([H:36])[c:32]3[c:30]([c:29]2[C:44]([H:58])([H:59])[H:60])[c:45]([H:48])[c:47]([H:51])[c:46]([H:50])[c:37]3[H:49])-[c:27]2[c:33]([H:38])[c:34]3[c:35]([c:28]([C:41]([H:61])([H:62])[H:63])[n+:43]2[O:25]1)[c:40]([H:54])[c:53]([H:57])[c:52]([H:56])[c:39]3[H:55]>>[Si-:1]1([O:2][C@@:3]([c:4]2[c:6]([H:9])[c:8]([H:13])[c:12]([H:15])[c:10]([H:14])[c:7]2[H:11])([H:5])[C:16]([C:17]#[C:20][H:21])([H:18])[H:19])([Cl:22])([Cl:23])[O:24][n+:42]2[c:26]([c:31]([H:36])[c:32]3[c:30]([c:29]2[C:44]([H:58])([H:59])[H:60])[c:45]([H:48])[c:47]([H:51])[c:46]([H:50])[c:37]3[H:49])-[c:27]2[c:33]([H:38])[c:34]3[c:35]([c:28]([C:41]([H:61])([H:62])[H:63])[n+:43]2[O:25]1)[c:40]([H:54])[c:53]([H:57])[c:52]([H:56])[c:39]3[H:55]
570,5dbp2,6.688623483,S,[Si@OH16-2]1([O+]=[C]([c]2[c]([H])[c]([H])[c]([H])[c]([H])[c]2[H])[H])([C](=[C]=[C]([H])[H])[H])([Cl])([Cl])[O][n+]2[c]([c]([H])[c]3[c]([c]2[C]([H])([H])[H])[c]([H])[c]([H])[c]([H])[c]3[H])-[c]2[c]([H])[c]3[c]([c]([C]([H])([H])[H])[n+]2[O]1)[c]([H])[c]([H])[c]([H])[c]3[H]>>[Si-]1([O][C@@]([c]2[c]([H])[c]([H])[c]([H])[c]([H])[c]2[H])([H])[C]([C]#[C][H])([H])[H])([Cl])([Cl])[O][n+]2[c]([c]([H])[c]3[c]([c]2[C]([H])([H])[H])[c]([H])[c]([H])[c]([H])[c]3[H])-[c]2[c]([H])[c]3[c]([c]([C]([H])([H])[H])[n+]2[O]1)[c]([H])[c]([H])[c]([H])[c]3[H],[Si@OH16-2:1]1([O+:2]=[C:3]([c:4]2[c:6]([H:9])[c:8]([H:13])[c:12]([H:15])[c:10]([H:14])[c:7]2[H:11])[H:5])([C:20](=[C:17]=[C:16]([H:18])[H:19])[H:21])([Cl:22])([Cl:23])[O:24][n+:42]2[c:26]([c:31]([H:36])[c:32]3[c:30]([c:29]2[C:44]([H:58])([H:59])[H:60])[c:45]([H:48])[c:47]([H:51])[c:46]([H:50])[c:37]3[H:49])-[c:27]2[c:33]([H:38])[c:34]3[c:35]([c:28]([C:41]([H:61])([H:62])[H:63])[n+:43]2[O:25]1)[c:40]([H:54])[c:53]([H:57])[c:52]([H:56])[c:39]3[H:55]>>[Si-:1]1([O:2][C@@:3]([c:4]2[c:6]([H:9])[c:8]([H:13])[c:12]([H:15])[c:10]([H:14])[c:7]2[H:11])([H:5])[C:16]([C:17]#[C:20][H:21])([H:18])[H:19])([Cl:22])([Cl:23])[O:24][n+:42]2[c:26]([c:31]([H:36])[c:32]3[c:30]([c:29]2[C:44]([H:58])([H:59])[H:60])[c:45]([H:48])[c:47]([H:51])[c:46]([H:50])[c:37]3[H:49])-[c:27]2[c:33]([H:38])[c:34]3[c:35]([c:28]([C:41]([H:61])([H:62])[H:63])[n+:43]2[O:25]1)[c:40]([H:54])[c:53]([H:57])[c:52]([H:56])[c:39]3[H:55]
571,5dbp3,8.377878987,S,[Si@OH5-2]1([O+]=[C]([c]2[c]([H])[c]([H])[c]([H])[c]([H])[c]2[H])[H])([C](=[C]=[C]([H])[H])[H])([Cl])([Cl])[O][n+]2[c]([c]([H])[c]3[c]([c]2[C]([H])([H])[H])[c]([H])[c]([H])[c]([H])[c]3[H])-[c]2[c]([H])[c]3[c]([c]([C]([H])([H])[H])[n+]2[O]1)[c]([H])[c]([H])[c]([H])[c]3[H]>>[Si-]1([O][C@@]([c]2[c]([H])[c]([H])[c]([H])[c]([H])[c]2[H])([H])[C]([C]#[C][H])([H])[H])([Cl])([Cl])[O][n+]2[c]([c]([H])[c]3[c]([c]2[C]([H])([H])[H])[c]([H])[c]([H])[c]([H])[c]3[H])-[c]2[c]([H])[c]3[c]([c]([C]([H])([H])[H])[n+]2[O]1)[c]([H])[c]([H])[c]([H])[c]3[H],[Si@OH5-2:1]1([O+:2]=[C:3]([c:4]2[c:6]([H:9])[c:8]([H:13])[c:12]([H:15])[c:10]([H:14])[c:7]2[H:11])[H:5])([C:20](=[C:17]=[C:16]([H:18])[H:19])[H:21])([Cl:22])([Cl:23])[O:24][n+:42]2[c:26]([c:31]([H:36])[c:32]3[c:30]([c:29]2[C:44]([H:58])([H:59])[H:60])[c:45]([H:48])[c:47]([H:51])[c:46]([H:50])[c:37]3[H:49])-[c:27]2[c:33]([H:38])[c:34]3[c:35]([c:28]([C:41]([H:61])([H:62])[H:63])[n+:43]2[O:25]1)[c:40]([H:54])[c:53]([H:57])[c:52]([H:56])[c:39]3[H:55]>>[Si-:1]1([O:2][C@@:3]([c:4]2[c:6]([H:9])[c:8]([H:13])[c:12]([H:15])[c:10]([H:14])[c:7]2[H:11])([H:5])[C:16]([C:17]#[C:20][H:21])([H:18])[H:19])([Cl:22])([Cl:23])[O:24][n+:42]2[c:26]([c:31]([H:36])[c:32]3[c:30]([c:29]2[C:44]([H:58])([H:59])[H:60])[c:45]([H:48])[c:47]([H:51])[c:46]([H:50])[c:37]3[H:49])-[c:27]2[c:33]([H:38])[c:34]3[c:35]([c:28]([C:41]([H:61])([H:62])[H:63])[n+:43]2[O:25]1)[c:40]([H:54])[c:53]([H:57])[c:52]([H:56])[c:39]3[H:55]
572,5dbp4,9.477275586,S,[Si@OH1-2]1([O+]=[C]([c]2[c]([H])[c]([H])[c]([H])[c]([H])[c]2[H])[H])([C](=[C]=[C]([H])[H])[H])([Cl])([Cl])[O][n+]2[c]([c]([H])[c]3[c]([c]2[C]([H])([H])[H])[c]([H])[c]([H])[c]([H])[c]3[H])-[c]2[c]([H])[c]3[c]([c]([C]([H])([H])[H])[n+]2[O]1)[c]([H])[c]([H])[c]([H])[c]3[H]>>[Si-]1([O][C@@]([c]2[c]([H])[c]([H])[c]([H])[c]([H])[c]2[H])([H])[C]([C]#[C][H])([H])[H])([Cl])([Cl])[O][n+]2[c]([c]([H])[c]3[c]([c]2[C]([H])([H])[H])[c]([H])[c]([H])[c]([H])[c]3[H])-[c]2[c]([H])[c]3[c]([c]([C]([H])([H])[H])[n+]2[O]1)[c]([H])[c]([H])[c]([H])[c]3[H],[Si@OH1-2:1]1([O+:2]=[C:3]([c:4]2[c:6]([H:9])[c:8]([H:13])[c:12]([H:15])[c:10]([H:14])[c:7]2[H:11])[H:5])([C:20](=[C:17]=[C:16]([H:18])[H:19])[H:21])([Cl:22])([Cl:23])[O:24][n+:42]2[c:26]([c:31]([H:36])[c:32]3[c:30]([c:29]2[C:44]([H:58])([H:59])[H:60])[c:45]([H:48])[c:47]([H:51])[c:46]([H:50])[c:37]3[H:49])-[c:27]2[c:33]([H:38])[c:34]3[c:35]([c:28]([C:41]([H:61])([H:62])[H:63])[n+:43]2[O:25]1)[c:40]([H:54])[c:53]([H:57])[c:52]([H:56])[c:39]3[H:55]>>[Si-:1]1([O:2][C@@:3]([c:4]2[c:6]([H:9])[c:8]([H:13])[c:12]([H:15])[c:10]([H:14])[c:7]2[H:11])([H:5])[C:16]([C:17]#[C:20][H:21])([H:18])[H:19])([Cl:22])([Cl:23])[O:24][n+:42]2[c:26]([c:31]([H:36])[c:32]3[c:30]([c:29]2[C:44]([H:58])([H:59])[H:60])[c:45]([H:48])[c:47]([H:51])[c:46]([H:50])[c:37]3[H:49])-[c:27]2[c:33]([H:38])[c:34]3[c:35]([c:28]([C:41]([H:61])([H:62])[H:63])[n+:43]2[O:25]1)[c:40]([H:54])[c:53]([H:57])[c:52]([H:56])[c:39]3[H:55]
