rxn_smiles,dE0
[C@@:1]12([H:12])[C@:2]3([H:9])[N:4]([H:13])[C@:6]3([H:7])[C@:11]1([H:3])[C:5]2([H:8])[H:10]>>[C:1]([C@:3]1([H:10])[C:2]([H:9])=[C:6]([H:13])[N:5]=[C:4]1[H:11])([H:7])([H:8])[H:12],57.22525
[C@@:1]12([H:12])[C@:2]3([H:9])[N:4]([H:13])[C@:6]3([H:7])[C@:11]1([H:3])[C:5]2([H:8])[H:10]>>[C:1](=[C:3]([C@@:4]1([H:11])[N:5]([H:12])[C@:6]1([C:2][H:9])[H:13])[H:10])([H:7])[H:8],52.71382
[C@@:1]12([H:12])[C@:2]3([H:9])[N:4]([H:13])[C@:6]3([H:7])[C@:11]1([H:3])[C:5]2([H:8])[H:10]>>[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[C:4]([H:11])([H:13])[N:5]([H:12])[C:6]2,55.11052
[C@@:1]12([H:12])[C@:2]3([H:9])[N:4]([H:13])[C@:6]3([H:7])[C@:11]1([H:3])[C:5]2([H:8])[H:10]>>[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[C@:4]2([N:5]([C:6][H:13])[H:12])[H:11],59.57971
[C@@:1]12([H:12])[C@:2]3([H:9])[N:4]([H:13])[C@:6]3([H:7])[C@:11]1([H:3])[C:5]2([H:8])[H:10]>>[C:1]1([H:7])=[C:2]([H:9])[C:3]1([C@@:4]1([H:11])[N:5]=[C:6]1[H:13])[H:10].[H:8][H:12],78.23057
[C@@:1]12([H:12])[C@:2]3([H:9])[N:4]([H:13])[C@:6]3([H:7])[C@:11]1([H:3])[C:5]2([H:8])[H:10]>>[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[N+:5]1([H:12])[C-:4]([H:11])[C@:6]21[H:13],106.44113
[C@@:1]12([H:12])[C@:2]3([H:9])[N:4]([H:13])[C@:6]3([H:7])[C@:11]1([H:3])[C:5]2([H:8])[H:10]>>[C:1]1([H:7])([H:8])[C:2]([C@@:6]2([H:13])[C:4][N:5]2[H:12])([H:9])[C:3]1([H:10])[H:11],57.38544
[C@@:1]12([H:12])[C@:2]3([H:9])[N:4]([H:13])[C@:6]3([H:7])[C@:11]1([H:3])[C:5]2([H:8])[H:10]>>[C:1]1([H:7])([H:8])[C:2][C@@:3]1([C@@:4]1([H:11])[N:5]([H:12])[C:6]1([H:9])[H:13])[H:10],63.36111999999999
[C@@:1]12([H:12])[C@:2]3([H:9])[N:4]([H:13])[C@:6]3([H:7])[C@:11]1([H:3])[C:5]2([H:8])[H:10]>>[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[C@:4]([N:5]([H:12])[H:13])([H:11])[C:6]2,57.52873
[C@@:1]12([H:12])[C@:2]3([H:9])[N:4]([H:13])[C@:6]3([H:7])[C@:11]1([H:3])[C:5]2([H:8])[H:10]>>[C:1]1([H:7])([H:8])[C:2]([H:9])=[C:6]([H:13])[C@@:4]2([H:11])[C@:3]1([H:10])[N:5]2[H:12],36.48517
[C@@:1]12([H:12])[C@:2]3([H:9])[N:4]([H:13])[C@:6]3([H:7])[C@:11]1([H:3])[C:5]2([H:8])[H:10]>>[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C@:3]1([H:10])[C:4]([H:11])=[N:5][C:6]2([H:12])[H:13],51.09316
[C@@:1]12([H:12])[C@:2]3([H:9])[N:4]([H:13])[C@:6]3([H:7])[C@:11]1([H:3])[C:5]2([H:8])[H:10]>>[C:1]1([H:7])([H:8])[C:2]([H:9])=[C:6]([H:13])[N:5]([H:12])[C:4]([H:11])=[C:3]1[H:10],42.92067
[C@@:1]12([H:12])[C@:2]3([H:9])[N:4]([H:13])[C@:6]3([H:7])[C@:11]1([H:3])[C:5]2([H:8])[H:10]>>[C:1]([C@:3]1([H:10])[C@@:2]2([H:9])[C@:4]1([H:11])[N:5]=[C:6]2[H:13])([H:7])([H:8])[H:12],57.18288
[H:1][c:4]1[c:3]([H:6])[o:7][c:2](=[O:5])[o:8]1>>[C:4](=[C:5]=[O:6])([H:7])[H:8].[O:1]=[C:2]=[O:3],60.34929
[H:1][c:4]1[c:3]([H:6])[o:7][c:2](=[O:5])[o:8]1>>[O:1]=[C:2]1[C@:5]([C:4](=[O:3])[H:7])([H:8])[O:6]1,64.01629
[H:1][c:4]1[c:3]([H:6])[o:7][c:2](=[O:5])[o:8]1>>[O:1]=[C:2]1[O+:3]=[C-:4][C:5]([H:7])([H:8])[O:6]1,60.98093000000001
[H:1][c:4]1[c:3]([H:6])[o:7][c:2](=[O:5])[o:8]1>>[O:1]=[C:2]([O:3][H:7])[O:6][C:5](=[C:4])[H:8],90.06701
[C:1]1([H:9])([H:11])[O:6][C:10]([H:4])([H:7])/[C:2](=[N:5]/[H:3])[O:8]1>>[C:5](=[O:6])([H:10])[H:11].[N:1](=[C:2](/[C:3](=[O:4])[H:8])[H:9])\[H:7],79.95255
[C:1]1([H:9])([H:11])[O:6][C:10]([H:4])([H:7])/[C:2](=[N:5]/[H:3])[O:8]1>>[N:1](=[C:2](\[O:6][C:5]([O+:4]=[C-:3][H:9])([H:10])[H:11])[H:8])\[H:7],89.13266
[C:1]1([H:9])([H:11])[O:6][C:10]([H:4])([H:7])/[C:2](=[N:5]/[H:3])[O:8]1>>[H:8][H:9].[N:1](=[C:2]1/[C-:3]=[O+:4][C:5]([H:10])([H:11])[O:6]1)\[H:7],85.39112
[C:1]1([H:9])([H:11])[O:6][C:10]([H:4])([H:7])/[C:2](=[N:5]/[H:3])[O:8]1>>[N:1]1([H:7])[C:2](=[O:6])[C:3]([H:8])([H:9])[O:4][C:5]1([H:10])[H:11],59.65278000000001
[C:1]1([H:9])([H:11])[O:6][C:10]([H:4])([H:7])/[C:2](=[N:5]/[H:3])[O:8]1>>[N:1]#[C:2][C:3]([O:4][C:5]([O:6][H:7])([H:10])[H:11])([H:8])[H:9],64.26243000000001
[C:1]1([H:9])([H:11])[O:6][C:10]([H:4])([H:7])/[C:2](=[N:5]/[H:3])[O:8]1>>[N:1]1([H:7])[C:2]2([C:3]1([H:8])[H:9])[O:4][C:5]([H:10])([H:11])[O:6]2,95.50948
[C:1]1([H:9])([H:11])[O:6][C:10]([H:4])([H:7])/[C:2](=[N:5]/[H:3])[O:8]1>>[N:1](=[C:2](/[C:3]([O+:4]=[C-:5][H:11])([H:8])[H:9])[O:6][H:10])\[H:7],79.18188
[C:1]1([H:9])([H:11])[O:6][C:10]([H:4])([H:7])/[C:2](=[N:5]/[H:3])[O:8]1>>[N:1](=[C:2](/[C:3]([O:4][H:11])([H:8])[H:9])[O+:6]=[C-:5][H:10])\[H:7],74.16939
[C:1]1([H:9])([H:11])[O:6][C:10]([H:4])([H:7])/[C:2](=[N:5]/[H:3])[O:8]1>>[N:1]([C:2]1=[C:3]([H:9])[O:4][C:5]([H:10])([H:11])[O:6]1)([H:7])[H:8],75.31924000000002
[C:1]1([H:9])([H:11])[O:6][C:10]([H:4])([H:7])/[C:2](=[N:5]/[H:3])[O:8]1>>[N:1]1([H:7])[C:2](=[O:6])[C:3]1([H:8])[H:9].[O:4]=[C:5]([H:10])[H:11],61.8599
[H:1][C:2]([C:4](=[O:3])[C:7]#[N:6])=[O:5]>>[O:1]([C+:2]=[C:3]([O-:4])[C:5]#[N:6])[H:7],82.41201
[H:1][C:2]([C:4](=[O:3])[C:7]#[N:6])=[O:5]>>[C:3](=[O:4])=[C:5]=[N:6][H:7].[O+:1]#[C-:2],39.98908
[H:1][C:2]([C:4](=[O:3])[C:7]#[N:6])=[O:5]>>[O:1]=[C:2]([C:3](=[O:4])[N+:6]#[C-:5])[H:7],44.33302
[H:1][C:2]([C:4](=[O:3])[C:7]#[N:6])=[O:5]>>[C+:3]([O:4][H:7])=[C:5]=[N-:6].[O+:1]#[C-:2],53.39436
[H:1][C:2]([C:4](=[O:3])[C:7]#[N:6])=[O:5]>>[O:1]=[C:2]([O+:4]=[C:3]=[C:5]=[N-:6])[H:7],48.25547
[C@:1]12([H:10])[C@:3]([H:9])([C:2](=[O:5])[C:6]1([H:4])[H:7])[O:8]2>>[O:1]=[C:2]=[C:3]([C@@:4]1([H:9])[O:5][C:6]1([H:8])[H:10])[H:7],84.10118
[C@:1]12([H:10])[C@:3]([H:9])([C:2](=[O:5])[C:6]1([H:4])[H:7])[O:8]2>>[O-:1][C:2]1=[C+:6][C@@:4]([O:5][H:10])([H:9])[C:3]1([H:7])[H:8],65.10837
[C@:1]12([H:10])[C@:3]([H:9])([C:2](=[O:5])[C:6]1([H:4])[H:7])[O:8]2>>[O:1]=[C:2]1[C:3]([H:7])([H:8])[O:5][C@@:6]1([C:4][H:9])[H:10],102.42706
[C@:1]12([H:10])[C@:3]([H:9])([C:2](=[O:5])[C:6]1([H:4])[H:7])[O:8]2>>[O:1]1[C:2](=[C:3]([H:7])[H:8])[C@@:6]1([C:4](=[O:5])[H:9])[H:10],56.35166
[C@:1]12([H:10])[C@:3]([H:9])([C:2](=[O:5])[C:6]1([H:4])[H:7])[O:8]2>>[O:1]=[C:2]([C@@:6]1([H:10])[C:3]([H:7])=[C:4]([H:9])[O:5]1)[H:8],85.90795
[C@:1]12([H:10])[C@:3]([H:9])([C:2](=[O:5])[C:6]1([H:4])[H:7])[O:8]2>>[O-:1][C:2]1=[C:6]=[O+:5][C:4]([H:9])([H:10])[C:3]1([H:7])[H:8],62.44734
[C@:1]12([H:10])[C@:3]([H:9])([C:2](=[O:5])[C:6]1([H:4])[H:7])[O:8]2>>[O:1]=[C:2]([C:3]([H:7])([H:8])[H:9])[C@@:6]1([H:10])[C-:4]=[O+:5]1,58.53086
[C@:1]12([H:10])[C@:3]([H:9])([C:2](=[O:5])[C:6]1([H:4])[H:7])[O:8]2>>[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@:4]1([O+:5]=[C-:6][H:10])[H:9],90.49853
[C@:1]12([H:10])[C@:3]([H:9])([C:2](=[O:5])[C:6]1([H:4])[H:7])[O:8]2>>[O:1]([C:2]1=[C:6]2[C@@:4]([H:9])([C:3]1([H:7])[H:8])[O:5]2)[H:10],79.53759000000002
[C@:1]12([H:10])[C@:3]([H:9])([C:2](=[O:5])[C:6]1([H:4])[H:7])[O:8]2>>[O:1]=[C:2]1[C:3]([H:7])([H:8])[C:4][C@:6]1([O:5][H:9])[H:10],63.67482
[C@:1]12([H:10])[C@:3]([H:9])([C:2](=[O:5])[C:6]1([H:4])[H:7])[O:8]2>>[O:1]=[C:2]=[C:6]([O:5][C:4](=[C:3]([H:7])[H:8])[H:9])[H:10],30.66696
[C@:1]12([H:10])[C@:3]([H:9])([C:2](=[O:5])[C:6]1([H:4])[H:7])[O:8]2>>[O:1]([C:2]1=[C:3]([H:7])[C@@:4]2([H:9])[O:5][C@@:6]12[H:10])[H:8],79.85719
[C@:1]12([H:10])[C@:3]([H:9])([C:2](=[O:5])[C:6]1([H:4])[H:7])[O:8]2>>[O+:1](=[C:2]1[C:3]([H:7])([H:8])[C:4]([H:9])=[C:6]1[H:10])[O-:5],128.56071
[C@:1]12([H:10])[C@:3]([H:9])([C:2](=[O:5])[C:6]1([H:4])[H:7])[O:8]2>>[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:6]1([C:4](=[O:5])[H:9])[H:10],48.85203
[C@:1]12([H:10])[C@:3]([H:9])([C:2](=[O:5])[C:6]1([H:4])[H:7])[O:8]2>>[O:1]=[C:2](/[C:3](=[C:4](\[C:6](=[O:5])[H:10])[H:9])[H:7])[H:8],84.1483
[C@:1]12([H:10])[C@:3]([H:9])([C:2](=[O:5])[C:6]1([H:4])[H:7])[O:8]2>>[O:1]=[C:2]1[C:3]([H:7])([H:8])[C-:4]=[O+:5][C:6]1([H:9])[H:10],57.45454
[C@:1]12([H:10])[C@:3]([H:9])([C:2](=[O:5])[C:6]1([H:4])[H:7])[O:8]2>>[O-:1][C:2](=[C+:3][H:8])[C@@:6]1([H:10])[C:4]([H:7])([H:9])[O:5]1,77.90454
[H:1][c:3]1[n:4][n:8][c:5]([H:6])[n:2][n:7]1>>[C:1](#[N:6])[H:7].[C:4](#[N:5])[H:8].[N:2]#[N:3],39.95493
[H:1][c:3]1[n:4][n:8][c:5]([H:6])[n:2][n:7]1>>[C:1](#[N+:2][N-:3][C-:4]([N+:5]#[N:6])[H:8])[H:7],58.986880000000006
[H:1][C:5]([N:2]1[C:6]([H:9])([H:11])[C:10]1([H:4])[H:7])([H:3])[H:8]>>[C:1]([N+:2]1([H:11])[C:3]([H:8])([H:9])[C-:4]1[H:10])([H:5])([H:6])[H:7],63.58988000000001
[H:1][C:5]([N:2]1[C:6]([H:9])([H:11])[C:10]1([H:4])[H:7])([H:3])[H:8]>>[C-:1]([N+:2]1=[C:3]([H:8])[C:4]1([H:10])[H:11])([H:6])[H:7].[H:5][H:9],82.4376
[H:1][C:5]([N:2]1[C:6]([H:9])([H:11])[C:10]1([H:4])[H:7])([H:3])[H:8]>>[C:1]([N+:2]([C-:3]([H:8])[H:9])=[C:4]([H:10])[H:11])([H:5])([H:6])[H:7],44.72763
[O:1]=[C:11]([H:9])/[C:11]([N:5]([C:10]([H:3])([H:4])[H:6])[H:12])=[N:8]/[H:2]>>[C+:1]([N:2]([C:3]([N:4]([H:9])[H:11])=[C:5]([O-:6])[H:12])[H:10])([H:7])[H:8],55.80681
[O:1]=[C:11]([H:9])/[C:11]([N:5]([C:10]([H:3])([H:4])[H:6])[H:12])=[N:8]/[H:2]>>[C:1]([N:2]([C:3]([N:4]([O-:6])[H:11])=[C+:5][H:12])[H:10])([H:7])([H:8])[H:9],131.51216000000002
[O:1]=[C:11]([H:9])/[C:11]([N:5]([C:10]([H:3])([H:4])[H:6])[H:12])=[N:8]/[H:2]>>[C:1]([N:2]=[C:3]=[N:4][H:11])([H:7])([H:8])[H:9].[C:5](=[O:6])([H:10])[H:12],93.05683
[O:1]=[C:11]([H:9])/[C:11]([N:5]([C:10]([H:3])([H:4])[H:6])[H:12])=[N:8]/[H:2]>>[C:1]([N+:2](=[C-:3][N:4]([C:5](=[O:6])[H:12])[H:11])[H:10])([H:7])([H:8])[H:9],50.68719
[O:1]=[C:11]([H:9])/[C:11]([N:5]([C:10]([H:3])([H:4])[H:6])[H:12])=[N:8]/[H:2]>>[C:1]([H:7])([H:8])([H:9])[H:10].[N:2](=[C:3]=[N:4][H:11])[C:5](=[O:6])[H:12],96.40135
[O:1]=[C:11]([H:9])/[C:11]([N:5]([C:10]([H:3])([H:4])[H:6])[H:12])=[N:8]/[H:2]>>[C:1]([N:2]([H:10])[H:11])([H:7])([H:8])[H:9].[C:3](#[N:4])[C:5](=[O:6])[H:12],60.67423
[O:1]=[C:11]([H:9])/[C:11]([N:5]([C:10]([H:3])([H:4])[H:6])[H:12])=[N:8]/[H:2]>>[C:1](=[N:2][H:10])([H:7])[H:8].[C:3](=[N:4][H:11])=[C:5]([O:6][H:9])[H:12],83.49707
[O:1]=[C:11]([H:9])/[C:11]([N:5]([C:10]([H:3])([H:4])[H:6])[H:12])=[N:8]/[H:2]>>[C:1]([N:2]([c:3]1[n:4]([H:11])[o:6][c:5]1[H:12])[H:10])([H:7])([H:8])[H:9],90.63352
[O:1]=[C:11]([H:9])/[C:11]([N:5]([C:10]([H:3])([H:4])[H:6])[H:12])=[N:8]/[H:2]>>[C:1]([N:2]([C:3]#[N:4])[H:10])([H:7])([H:8])[H:9].[C:5](=[O:6])([H:11])[H:12],84.18222
[H:1][C:10]([H:3])([H:4])[O:6][C:5]([C:2]([H:7])([O:11][H:9])[H:12])=[O:8]>>[C:1](=[O:2])([H:8])[H:9].[C:3](=[O:4])([C:5]([O:6][H:12])([H:10])[H:11])[H:7],78.14563000000003
[H:1][C:10]([H:3])([H:4])[O:6][C:5]([C:2]([H:7])([O:11][H:9])[H:12])=[O:8]>>[C:1]([O+:2]=[C-:3][O:4][C:5]([O:6][H:12])([H:10])[H:11])([H:7])([H:8])[H:9],97.29357
[H:1][C:10]([H:3])([H:4])[O:6][C:5]([C:2]([H:7])([O:11][H:9])[H:12])=[O:8]>>[C:1]([O:2][C:3](=[O:4])[C:5](=[O:6])[H:11])([H:7])([H:8])[H:9].[H:10][H:12],96.39103
[H:1][C:10]([H:3])([H:4])[O:6][C:5]([C:2]([H:7])([O:11][H:9])[H:12])=[O:8]>>[C:1]([O:2][C@:3]1([O:4][H:12])[C:5]([H:10])([H:11])[O:6]1)([H:7])([H:8])[H:9],56.56064
[C:1]([O:6][C:5]([H:3])([C:12]([H:2])([H:8])[H:11])[H:13])([H:7])([C:10](=[O:4])[H:9])[H:14]>>[C:1]([C:2]([O:3][C:4]([O+:6]=[C-:5][H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9],100.9833
[C:1]([O:6][C:5]([H:3])([C:12]([H:2])([H:8])[H:11])[H:13])([H:7])([C:10](=[O:4])[H:9])[H:14]>>[C:1]([C:2]([O:3]/[C:4](=[C:5](/[O:6][H:13])[H:14])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9],66.79423
[C:1]([O:6][C:5]([H:3])([C:12]([H:2])([H:8])[H:11])[H:13])([H:7])([C:10](=[O:4])[H:9])[H:14]>>[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[O:3][C:4]([H:12])([H:13])[C@@:5]1([O:6][H:7])[H:14],79.16126
[C:1]([O:6][C:5]([H:3])([C:12]([H:2])([H:8])[H:11])[H:13])([H:7])([C:10](=[O:4])[H:9])[H:14]>>[C:1]([C:2](=[O+:3][C:4](=[C:5]([O-:6])[H:14])[H:12])[H:11])([H:7])([H:8])[H:9].[H:10][H:13],70.00291
[C:1]([O:6][C:5]([H:3])([C:12]([H:2])([H:8])[H:11])[H:13])([H:7])([C:10](=[O:4])[H:9])[H:14]>>[C:1]([H:7])([H:8])([H:9])[H:13].[C:2](=[O+:3][C:4](=[C:5]([O-:6])[H:14])[H:12])([H:10])[H:11],86.86881
[C:1]([O:6][C:5]([H:3])([C:12]([H:2])([H:8])[H:11])[H:13])([H:7])([C:10](=[O:4])[H:9])[H:14]>>[C-:5]#[O+:6].[C:1]([C:2]([H:10])([H:11])[H:14])([H:7])([H:8])[H:9].[O:3]=[C:4]([H:12])[H:13],71.29562
[C:1]([O:6][C:5]([H:3])([C:12]([H:2])([H:8])[H:11])[H:13])([H:7])([C:10](=[O:4])[H:9])[H:14]>>[C:1]([C:2]([O:3][O:6][C:5](=[C:4]([H:12])[H:13])[H:14])([H:10])[H:11])([H:7])([H:8])[H:9],88.13821
[C:1]([O:6][C:5]([H:3])([C:12]([H:2])([H:8])[H:11])[H:13])([H:7])([C:10](=[O:4])[H:9])[H:14]>>[C:1]([C:2]([O:3][C@:5]1([H:14])[C:4]([H:12])([H:13])[O:6]1)([H:10])[H:11])([H:7])([H:8])[H:9],76.235
[C:1]([O:6][C:5]([H:3])([C:12]([H:2])([H:8])[H:11])[H:13])([H:7])([C:10](=[O:4])[H:9])[H:14]>>[C:1]([C:2](=[O:3])[H:11])([H:7])([H:8])[H:9].[C:4](=[C:5]([O:6][H:10])[H:14])([H:12])[H:13],56.12558000000001
[C:1]([O:6][C:5]([H:3])([C:12]([H:2])([H:8])[H:11])[H:13])([H:7])([C:10](=[O:4])[H:9])[H:14]>>[C:1](=[C:2]([H:10])[H:11])([H:8])[H:9].[O:3]([C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])[H:7],65.98931
[C:1]([O:6][C:5]([H:3])([C:12]([H:2])([H:8])[H:11])[H:13])([H:7])([C:10](=[O:4])[H:9])[H:14]>>[C:1]([C:2]([O:3][C:4](=[C:5]=[O:6])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9].[H:13][H:14],79.91016
[C:1]1([H:9])=[C:6]([H:11])[C:10]([H:4])([H:7])[O:2][C:5]1([H:3])[H:8]>>[C:1]1([H:6])([H:7])[O:2][C@:5]1([C:4](=[C:3]([H:8])[H:9])[H:10])[H:11],72.98214
[C:1]1([H:9])=[C:6]([H:11])[C:10]([H:4])([H:7])[O:2][C:5]1([H:3])[H:8]>>[C:1]([O:2][C:3]([C:4](=[C:5])[H:10])([H:8])[H:9])([H:6])([H:7])[H:11],79.57547
[C:1]1([H:9])=[C:6]([H:11])[C:10]([H:4])([H:7])[O:2][C:5]1([H:3])[H:8]>>[C:1]([O:2][H:8])(/[C:5](=[C:4](\[C:3][H:9])[H:10])[H:11])([H:6])[H:7],75.47668
[C:1]1([H:9])=[C:6]([H:11])[C:10]([H:4])([H:7])[O:2][C:5]1([H:3])[H:8]>>[C:1]1([H:6])([H:7])[O+:2]=[C-:3][C:4]([H:10])=[C:5]1[H:11].[H:8][H:9],78.5279
[C:1]1([H:9])=[C:6]([H:11])[C:10]([H:4])([H:7])[O:2][C:5]1([H:3])[H:8]>>[C:1]1([H:6])=[C:5]=[C:4]([H:10])[C:3]([H:8])([H:9])[O:2]1.[H:7][H:11],96.8054
[C:1]1([H:9])=[C:6]([H:11])[C:10]([H:4])([H:7])[O:2][C:5]1([H:3])[H:8]>>[C:1]1([H:6])([H:7])[O:2][C:3]([H:8])([H:9])[C:4]([H:10])([H:11])[C:5]1,66.72247
[C:1]1([H:9])=[C:6]([H:11])[C:10]([H:4])([H:7])[O:2][C:5]1([H:3])[H:8]>>[C:1]([C:5]#[C:4][H:10])([H:6])([H:7])[H:11].[O:2]=[C:3]([H:8])[H:9],104.27805
[c:1]1([H:9])[c:6]([H:11])[n:10][c:2]([C:5]([H:3])([H:4])[H:7])[o:8]1>>[C:1]([c:2]1[n:3]([H:10])[c-:4][c:5]([H:11])[o+:6]1)([H:7])([H:8])[H:9],86.88414
[c:1]1([H:9])[c:6]([H:11])[n:10][c:2]([C:5]([H:3])([H:4])[H:7])[o:8]1>>[C:1]([C:2]#[N+:3][C:4](=[C:5]([O-:6])[H:11])[H:10])([H:7])([H:8])[H:9],47.25475
[c:1]1([H:9])[c:6]([H:11])[n:10][c:2]([C:5]([H:3])([H:4])[H:7])[o:8]1>>[C:1]([C:2]1=[N:3][C:4]([H:10])([H:11])[C-:5]=[O+:6]1)([H:7])([H:8])[H:9],63.11628
[c:1]1([H:9])[c:6]([H:11])[n:10][c:2]([C:5]([H:3])([H:4])[H:7])[o:8]1>>[C:1](=[C:2]1[N:3]([H:7])[C:4]([H:10])=[C:5]([H:11])[O:6]1)([H:8])[H:9],78.03481
[c:1]1([H:9])[c:6]([H:11])[n:10][c:2]([C:5]([H:3])([H:4])[H:7])[o:8]1>>[C:1]([C:2]([N:3]=[C:4]=[C:5]([H:10])[H:11])=[O:6])([H:7])([H:8])[H:9],82.29202
[c:1]1([H:9])[c:6]([H:11])[n:10][c:2]([C:5]([H:3])([H:4])[H:7])[o:8]1>>[C:1](=[C:2]1[N:3]=[C:4]([H:10])[C:5]([H:7])([H:11])[O:6]1)([H:8])[H:9],87.71525
[c:1]1([H:9])[c:6]([H:11])[n:10][c:2]([C:5]([H:3])([H:4])[H:7])[o:8]1>>[C:1]([N:3]=[C:2]=[O:6])([H:7])([H:8])[H:9].[C:4](#[C:5][H:11])[H:10],107.0929
[c:1]1([H:9])[c:6]([H:11])[n:10][c:2]([C:5]([H:3])([H:4])[H:7])[o:8]1>>[C:1]([C:2]1=[N:3][C@@:4]1([C:5](=[O:6])[H:11])[H:10])([H:7])([H:8])[H:9],77.55569
[c:1]1([H:9])[c:6]([H:11])[n:10][c:2]([C:5]([H:3])([H:4])[H:7])[o:8]1>>[C:1](=[C:2]1[N-:3][C:4]([H:10])=[C:5]=[O+:6]1)([H:8])[H:9].[H:7][H:11],131.63566
[c:1]1([H:9])[c:6]([H:11])[n:10][c:2]([C:5]([H:3])([H:4])[H:7])[o:8]1>>[C:1]([O:6]/[C:5](=[C:4](\[N+:3]#[C-:2])[H:10])[H:11])([H:7])([H:8])[H:9],109.37671
[H:1][O:10][C:6]([H:3])([H:4])[C@@:5]([C:2]#[C:11][H:9])([H:7])[O:8][H:12]>>[O:1]([C:2]([C:3](=[C:5]=[C:6]([O:4][H:11])[H:12])[H:10])([H:8])[H:9])[H:7],68.98079
[H:1][O:10][C:6]([H:3])([H:4])[C@@:5]([C:2]#[C:11][H:9])([H:7])[O:8][H:12]>>[C:3]([O:4][H:7])([C:5]#[C:6][H:12])([H:10])[H:11].[O:1]=[C:2]([H:8])[H:9],98.67053
[H:1][O:10][C:6]([H:3])([H:4])[C@@:5]([C:2]#[C:11][H:9])([H:7])[O:8][H:12]>>[O:1]([C:2](/[C:3]([O:4][H:11])=[C:5](/[C:6][H:12])[H:10])([H:8])[H:9])[H:7],72.95793
[H:1][O:10][C:6]([H:3])([H:4])[C@@:5]([C:2]#[C:11][H:9])([H:7])[O:8][H:12]>>[C:3]([O:4][H:11])(=[C:5]=[C:6]([H:7])[H:12])[H:10].[O:1]=[C:2]([H:8])[H:9],41.83596
[H:1][O:10][C:6]([H:3])([H:4])[C@@:5]([C:2]#[C:11][H:9])([H:7])[O:8][H:12]>>[O:1](/[C:6](=[C:5]1\[C:2]([H:8])([H:9])[C@:3]1([O:4][H:11])[H:10])[H:12])[H:7],69.37389
[H:1][O:10][C:6]([H:3])([H:4])[C@@:5]([C:2]#[C:11][H:9])([H:7])[O:8][H:12]>>[H:9][H:11].[O:1]([C:2]([C:3](=[O:4])[C:5]#[C:6][H:12])([H:8])[H:10])[H:7],91.87568
[H:1][O:10][C:6]([H:3])([H:4])[C@@:5]([C:2]#[C:11][H:9])([H:7])[O:8][H:12]>>[O:1]([C:2]([C@@:3]([O:4][H:11])([C:6](=[C:5])[H:12])[H:10])([H:8])[H:9])[H:7],57.61056
[H:1][O:10][C:6]([H:3])([H:4])[C@@:5]([C:2]#[C:11][H:9])([H:7])[O:8][H:12]>>[C:2]([C@@:3]([O:4][H:11])([C:5]#[C:6][H:12])[H:10])[H:8].[O:1]([H:7])[H:9],81.02472
[H:1][C:2](=[O:5])[C@@:7]1([H:6])[C:3]([H:8])([H:9])[O:4]1>>[O:1]([C:2][C@@:3]1([H:7])[C:4]([H:8])([H:9])[O:5]1)[H:6],80.16979
[H:1][C:2](=[O:5])[C@@:7]1([H:6])[C:3]([H:8])([H:9])[O:4]1>>[O:1]=[C:2]([C@@:3]([C:4][H:9])([O:5][H:8])[H:7])[H:6],69.32276
[H:1][C:2](=[O:5])[C@@:7]1([H:6])[C:3]([H:8])([H:9])[O:4]1>>[O+:1](=[C-:2][H:6])[C@@:3]1([H:7])[C:4]([H:8])([H:9])[O:5]1,107.41477
[H:1][C:2](=[O:5])[C@@:7]1([H:6])[C:3]([H:8])([H:9])[O:4]1>>[O:1](/[C:2](=[C:3]1\[C:4]([H:8])([H:9])[O:5]1)[H:6])[H:7],71.58384000000002
[H:1][C:2](=[O:5])[C@@:7]1([H:6])[C:3]([H:8])([H:9])[O:4]1>>[O:1]([C-:2]([C@@:3]1([H:7])[C:4]([H:9])=[O+:5]1)[H:6])[H:8],101.28114
[H:1][C:2](=[O:5])[C@@:7]1([H:6])[C:3]([H:8])([H:9])[O:4]1>>[O-:1][C:2](=[C:3]([O+:5]=[C:4]([H:8])[H:9])[H:7])[H:6],45.17226
[H:1][C:2](=[O:5])[C@@:7]1([H:6])[C:3]([H:8])([H:9])[O:4]1>>[O-:1][C:2](=[C:3]=[O+:5][C:4]([H:7])([H:8])[H:9])[H:6],75.28484
[H:1][C:2](=[O:5])[C@@:7]1([H:6])[C:3]([H:8])([H:9])[O:4]1>>[O-:1][C:2](=[C+:3][C:4]([O:5][H:7])([H:8])[H:9])[H:6],67.39105
