,Unnamed: 0,rxn_id,rxn_smiles,solvent,temp,G_act,G_r,rxn_smiles_random,rxn_smiles_rxnmapper,rxn_smiles_nomapping
24,24,27,[CH:1]1=[CH:2][CH:3]2[CH2:4][CH2:5][CH:6]1[CH2:7]2.[CH:8]#[N+:9][CH-:10][C:11](=[O:12])[O:13][CH3:14]>>[CH:1]12[CH:2]([CH:3]3[CH2:4][CH2:5][CH:6]1[CH2:7]3)[CH:10]([C:11](=[O:12])[O:13][CH3:14])[N:9]=[CH:8]2,water,298.15,12.6820989904241,-57.1572689798146,[CH:1]1=[CH:2][CH:3]2[CH2:4][CH2:5][CH:6]1[CH2:7]2.[CH:8]#[N+:9][CH-:10][C:11](=[O:12])[O:13][CH3:14]>>[CH:1]12[CH:5]([CH:4]=[N:9][CH:10]1[C:14]([O:12][CH3:8])=[O:13])[CH:6]1[CH2:3][CH:11]2[CH2:2][CH2:7]1,[CH3:1][O:2][C:3](=[O:4])[CH-:5][N+:6]#[CH:7].[CH:8]1=[CH:14][CH:12]2[CH2:11][CH2:10][CH:9]1[CH2:13]2>>[CH3:1][O:2][C:3](=[O:4])[CH:5]1[N:6]=[CH:7][CH:8]2[CH:9]3[CH2:10][CH2:11][CH:12]([CH2:13]3)[CH:14]12,[CH]1=[CH][CH]2[CH2][CH2][CH]1[CH2]2.[CH]#[N+][CH-][C](=[O])[O][CH3]>>[CH]12[CH]([CH]3[CH2][CH2][CH]1[CH2]3)[CH]([C](=[O])[O][CH3])[N]=[CH]2
25,25,28,[CH3:1]/[C:2]([F:3])=[C:4](\[CH3:5])[F:6].[CH3:7][C:8](=[O:9])[N-:10][N+:11]#[C:12][C:13]#[N:14]>>[CH3:1][C@@:2]1([F:3])[C@:4]([CH3:5])([F:6])[N:10]([C:8]([CH3:7])=[O:9])[N:11]=[C:12]1[C:13]#[N:14],water,298.15,21.0104496569427,-48.1073394357408,[CH3:1]/[C:2]([F:3])=[C:4](\[CH3:5])[F:6].[CH3:7][C:8](=[O:9])[N-:10][N+:11]#[C:12][C:13]#[N:14]>>[C:1]([CH3:8])(=[O:9])[N:10]1[C@:7]([F:3])([CH3:13])[C@@:4]([CH3:5])([F:6])[C:2]([C:12]#[N:14])=[N:11]1,[C:9](\[CH3:10])([F:11])=[C:12](\[CH3:13])[F:14].[CH3:1][C:2](=[O:3])[N-:4][N+:5]#[C:6][C:7]#[N:8]>>[CH3:1][C:2](=[O:3])[N:4]1[N:5]=[C:6]([C:7]#[N:8])[C@:9]([CH3:10])([F:11])[C@:12]1([CH3:13])[F:14],[CH3]/[C]([F])=[C](\[CH3])[F].[CH3][C](=[O])[N-][N+]#[C][C]#[N]>>[CH3][C@@]1([F])[C@]([CH3])([F])[N]([C]([CH3])=[O])[N]=[C]1[C]#[N]
26,26,29,[CH3:6][O:7][C:8](=[O:9])[N-:10][O+:11]=[C:12]([CH3:13])[CH3:14].[CH:1]#[C:2][C:3]([CH3:4])=[O:5]>>[CH:1]1=[C:2]([C:3]([CH3:4])=[O:5])[N:10]([C:8]([O:7][CH3:6])=[O:9])[O:11][C:12]1([CH3:13])[CH3:14],water,298.15,20.107811511183,-44.3085263363905,[CH3:6][O:7][C:8](=[O:9])[N-:10][O+:11]=[C:12]([CH3:13])[CH3:14].[CH:1]#[C:2][C:3]([CH3:4])=[O:5]>>[C:1]1([C:12]([CH3:4])=[O:11])=[CH:3][C:2]([CH3:6])([CH3:13])[O:9][N:10]1[C:8]([O:5][CH3:14])=[O:7],[CH:10]#[C:11][C:12]([CH3:13])=[O:14].[CH3:1][O:2][C:3](=[O:4])[N-:5][O+:6]=[C:7]([CH3:8])[CH3:9]>>[CH3:1][O:2][C:3](=[O:4])[N:5]1[O:6][C:7]([CH3:8])([CH3:9])[CH:10]=[C:11]1[C:12]([CH3:13])=[O:14],[CH3][O][C](=[O])[N-][O+]=[C]([CH3])[CH3].[CH]#[C][C]([CH3])=[O]>>[CH]1=[C]([C]([CH3])=[O])[N]([C]([O][CH3])=[O])[O][C]1([CH3])[CH3]
27,27,30,[CH3:6][O:7][C:8](=[O:9])[N-:10][O+:11]=[C:12]([CH3:13])[CH3:14].[CH:1]#[C:2][C:3]([CH3:4])=[O:5]>>[CH:1]1=[C:2]([C:3]([CH3:4])=[O:5])[C:12]([CH3:13])([CH3:14])[O:11][N:10]1[C:8]([O:7][CH3:6])=[O:9],water,298.15,18.0566815119706,-51.1679443487205,[CH3:6][O:7][C:8](=[O:9])[N-:10][O+:11]=[C:12]([CH3:13])[CH3:14].[CH:1]#[C:2][C:3]([CH3:4])=[O:5]>>[CH3:1][O:5][C:13]([N:10]1[O:7][C:14]([CH3:2])([CH3:6])[C:4]([C:12]([CH3:3])=[O:9])=[CH:8]1)=[O:11],[CH:6]#[C:7][C:8]([CH3:9])=[O:10].[CH3:1][O:2][C:3](=[O:4])[N-:5][O+:14]=[C:11]([CH3:12])[CH3:13]>>[CH3:1][O:2][C:3](=[O:4])[N:5]1[CH:6]=[C:7]([C:8]([CH3:9])=[O:10])[C:11]([CH3:12])([CH3:13])[O:14]1,[CH3][O][C](=[O])[N-][O+]=[C]([CH3])[CH3].[CH]#[C][C]([CH3])=[O]>>[CH]1=[C]([C]([CH3])=[O])[C]([CH3])([CH3])[O][N]1[C]([O][CH3])=[O]
28,28,31,[CH3:1][C:2]#[C:3][C:4]([F:5])([F:6])[F:7].[CH3:8][c-:9]1[o+:10][n:11][o:12][c:13]1=[O:14]>>[CH3:1][C:2]1=[C:3]([C:4]([F:5])([F:6])[F:7])[C:9]2([CH3:8])[O:10][N:11]1[O:12][C:13]2=[O:14],water,298.15,20.5519958264659,-27.2113278908937,[CH3:1][C:2]#[C:3][C:4]([F:5])([F:6])[F:7].[CH3:8][c-:9]1[o+:10][n:11][o:12][c:13]1=[O:14]>>[CH3:1][C:8]12[C:3](=[O:12])[O:14][N:11]([C:4]([CH3:9])=[C:13]1[C:2]([F:5])([F:6])[F:7])[O:10]2,[CH3:1][C:2]#[C:3][C:4]([F:5])([F:6])[F:7].[c-:8]1([CH3:9])[o+:10][n:11][o:12][c:13]1=[O:14]>>[CH3:1][C:2]1=[C:3]([C:4]([F:5])([F:6])[F:7])[C:8]2([CH3:9])[O:10][N:11]1[O:12][C:13]2=[O:14],[CH3][C]#[C][C]([F])([F])[F].[CH3][c-]1[o+][n][o][c]1=[O]>>[CH3][C]1=[C]([C]([F])([F])[F])[C]2([CH3])[O][N]1[O][C]2=[O]
29,29,33,[CH3:1][O:2][C:3](=[O:4])[C:5]#[C:6][F:7].[CH3:8][C:9]#[N+:10][C-:11]([C:12]#[N:13])[C:14]#[N:15]>>[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([F:7])[C:9]([CH3:8])=[N:10][C:11]1([C:12]#[N:13])[C:14]#[N:15],water,298.15,17.9180433294597,-65.2311546997887,[CH3:1][O:2][C:3](=[O:4])[C:5]#[C:6][F:7].[CH3:8][C:9]#[N+:10][C-:11]([C:12]#[N:13])[C:14]#[N:15]>>[C:1]1([C:3]#[N:10])([C:9]#[N:15])[C:11]([C:8]([O:2][CH3:12])=[O:4])=[C:5]([F:7])[C:14]([CH3:6])=[N:13]1,[C:8]([CH3:9])#[N+:10][C-:11]([C:12]#[N:13])[C:14]#[N:15].[CH3:1][O:2][C:3](=[O:4])[C:5]#[C:6][F:7]>>[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([F:7])[C:8]([CH3:9])=[N:10][C:11]1([C:12]#[N:13])[C:14]#[N:15],[CH3][O][C](=[O])[C]#[C][F].[CH3][C]#[N+][C-]([C]#[N])[C]#[N]>>[CH3][O][C](=[O])[C]1=[C]([F])[C]([CH3])=[N][C]1([C]#[N])[C]#[N]
30,30,34,[CH3:1][O:2][C:3](=[O:4])[C:5]#[C:6][F:7].[CH3:8][C:9]#[N+:10][C-:11]([C:12]#[N:13])[C:14]#[N:15]>>[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([F:7])[C:11]([C:12]#[N:13])([C:14]#[N:15])[N:10]=[C:9]1[CH3:8],water,298.15,17.6453998835939,-61.2471846252726,[CH3:1][O:2][C:3](=[O:4])[C:5]#[C:6][F:7].[CH3:8][C:9]#[N+:10][C-:11]([C:12]#[N:13])[C:14]#[N:15]>>[C:1]([O:2][CH3:5])(=[O:4])[C:8]1=[C:6]([F:7])[C:3]([C:12]#[N:10])([C:14]#[N:15])[N:13]=[C:9]1[CH3:11],[C-:8]([C:9]#[N:10])([C:11]#[N:12])[N+:13]#[C:14][CH3:15].[CH3:1][O:2][C:3](=[O:4])[C:5]#[C:6][F:7]>>[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([F:7])[C:8]([C:9]#[N:10])([C:11]#[N:12])[N:13]=[C:14]1[CH3:15],[CH3][O][C](=[O])[C]#[C][F].[CH3][C]#[N+][C-]([C]#[N])[C]#[N]>>[CH3][O][C](=[O])[C]1=[C]([F])[C]([C]#[N])([C]#[N])[N]=[C]1[CH3]
31,31,35,[CH3:10][C:11]([CH3:12])=[O+:13][NH-:14].[CH3:1][C:2]1=[C:3]([F:4])[CH:5]2[CH:6]=[CH:7][CH:8]1[O:9]2>>[CH3:1][C:2]12[C:3]([F:4])([CH:5]3[CH:6]=[CH:7][CH:8]1[O:9]3)[C:11]([CH3:10])([CH3:12])[O:13][NH:14]2,water,298.15,13.0354639906554,-54.9280384637558,[CH3:10][C:11]([CH3:12])=[O+:13][NH-:14].[CH3:1][C:2]1=[C:3]([F:4])[CH:5]2[CH:6]=[CH:7][CH:8]1[O:9]2>>[CH3:1][C:10]12[C:2]([F:4])([CH:6]3[CH:7]=[CH:11][CH:8]1[O:13]3)[C:12]([CH3:3])([CH3:5])[O:9][NH:14]2,[CH3:1][C:2]([CH3:3])=[O+:4][NH-:5].[C:6]1([CH3:7])=[C:13]([F:14])[CH:11]2[CH:10]=[CH:9][CH:8]1[O:12]2>>[CH3:1][C:2]1([CH3:3])[O:4][NH:5][C:6]2([CH3:7])[CH:8]3[CH:9]=[CH:10][CH:11]([O:12]3)[C:13]12[F:14],[CH3][C]([CH3])=[O+][NH-].[CH3][C]1=[C]([F])[CH]2[CH]=[CH][CH]1[O]2>>[CH3][C]12[C]([F])([CH]3[CH]=[CH][CH]1[O]3)[C]([CH3])([CH3])[O][NH]2
32,32,36,[CH3:10][C:11]([CH3:12])=[O+:13][NH-:14].[CH3:1][C:2]1=[C:3]([F:4])[CH:5]2[CH:6]=[CH:7][CH:8]1[O:9]2>>[CH3:1][C:2]1=[C:3]([F:4])[CH:5]2[CH:6]3[CH:7]([CH:8]1[O:9]2)[NH:14][O:13][C:11]3([CH3:10])[CH3:12],water,298.15,15.2191246597203,-58.3791018912995,[CH3:10][C:11]([CH3:12])=[O+:13][NH-:14].[CH3:1][C:2]1=[C:3]([F:4])[CH:5]2[CH:6]=[CH:7][CH:8]1[O:9]2>>[C:1]1([CH3:8])([CH3:12])[CH:5]2[CH:2]3[C:3]([F:4])=[C:11]([CH3:10])[CH:7]([CH:6]2[NH:14][O:9]1)[O:13]3,[NH-:9][O+:10]=[C:11]([CH3:12])[CH3:13].[CH3:1][C:2]1=[C:3]([F:4])[CH:5]2[O:6][CH:7]1[CH:8]=[CH:14]2>>[CH3:1][C:2]1=[C:3]([F:4])[CH:5]2[O:6][CH:7]1[CH:8]1[NH:9][O:10][C:11]([CH3:12])([CH3:13])[CH:14]21,[CH3][C]([CH3])=[O+][NH-].[CH3][C]1=[C]([F])[CH]2[CH]=[CH][CH]1[O]2>>[CH3][C]1=[C]([F])[CH]2[CH]3[CH]([CH]1[O]2)[NH][O][C]3([CH3])[CH3]
33,33,37,[CH3:10][C:11]([CH3:12])=[O+:13][NH-:14].[CH3:1][C:2]1=[C:3]([F:4])[CH:5]2[CH:6]=[CH:7][CH:8]1[O:9]2>>[CH3:1][C:2]1=[C:3]([F:4])[CH:5]2[CH:6]3[CH:7]([CH:8]1[O:9]2)[C:11]([CH3:10])([CH3:12])[O:13][NH:14]3,water,298.15,11.4272683944098,-56.4780960914301,[CH3:10][C:11]([CH3:12])=[O+:13][NH-:14].[CH3:1][C:2]1=[C:3]([F:4])[CH:5]2[CH:6]=[CH:7][CH:8]1[O:9]2>>[CH:1]12[CH:6]3[CH:10]([CH:3]([C:2]([CH3:8])=[C:7]1[F:4])[O:13]2)[C:5]([CH3:11])([CH3:12])[O:9][NH:14]3,[NH-:10][O+:11]=[C:12]([CH3:13])[CH3:14].[CH3:1][C:2]1=[C:3]([F:4])[CH:5]2[O:6][CH:7]1[CH:8]=[CH:9]2>>[CH3:1][C:2]1=[C:3]([F:4])[CH:5]2[O:6][CH:7]1[CH:8]1[CH:9]2[NH:10][O:11][C:12]1([CH3:13])[CH3:14],[CH3][C]([CH3])=[O+][NH-].[CH3][C]1=[C]([F])[CH]2[CH]=[CH][CH]1[O]2>>[CH3][C]1=[C]([F])[CH]2[CH]3[CH]([CH]1[O]2)[C]([CH3])([CH3])[O][NH]3
34,34,38,[CH3:10][C:11]([CH3:12])=[O+:13][NH-:14].[CH3:1][C:2]1=[C:3]([F:4])[CH:5]2[CH:6]=[CH:7][CH:8]1[O:9]2>>[CH3:1][C:2]12[C:3]([F:4])([CH:5]3[CH:6]=[CH:7][CH:8]1[O:9]3)[NH:14][O:13][C:11]2([CH3:10])[CH3:12],water,298.15,12.3962444707036,-55.2145872722774,[CH3:10][C:11]([CH3:12])=[O+:13][NH-:14].[CH3:1][C:2]1=[C:3]([F:4])[CH:5]2[CH:6]=[CH:7][CH:8]1[O:9]2>>[CH3:1][C:10]12[CH:2]3[CH:5]=[CH:11][CH:7]([C:6]1([F:4])[NH:14][O:13][C:12]2([CH3:3])[CH3:8])[O:9]3,[CH3:1][C:2]([CH3:3])=[O+:4][NH-:5].[C:6]1([F:7])=[C:13]([CH3:14])[CH:11]2[CH:10]=[CH:9][CH:8]1[O:12]2>>[CH3:1][C:2]1([CH3:3])[O:4][NH:5][C:6]2([F:7])[CH:8]3[CH:9]=[CH:10][CH:11]([O:12]3)[C:13]12[CH3:14],[CH3][C]([CH3])=[O+][NH-].[CH3][C]1=[C]([F])[CH]2[CH]=[CH][CH]1[O]2>>[CH3][C]12[C]([F])([CH]3[CH]=[CH][CH]1[O]3)[NH][O][C]2([CH3])[CH3]
35,35,41,[CH2-:8][O+:9]=[C:10]([C:11]#[N:12])[C:13]([CH3:14])=[O:15].[CH3:1][C:2]#[C:3][C:4](=[O:5])[O:6][CH3:7]>>[CH3:1][C:2]1=[C:3]([C:4](=[O:5])[O:6][CH3:7])[C:10]([C:11]#[N:12])([C:13]([CH3:14])=[O:15])[O:9][CH2:8]1,water,298.15,11.3613455186223,-62.6649431828635,[CH2-:8][O+:9]=[C:10]([C:11]#[N:12])[C:13]([CH3:14])=[O:15].[CH3:1][C:2]#[C:3][C:4](=[O:5])[O:6][CH3:7]>>[CH2:1]1[O:9][C:13]([C:3]#[N:12])([C:8]([CH3:14])=[O:15])[C:10]([C:2](=[O:5])[O:6][CH3:4])=[C:11]1[CH3:7],[CH3:1][O:2][C:3](=[O:4])[C:5]#[C:6][CH3:7].[CH2-:8][O+:9]=[C:10]([C:11]#[N:12])[C:13]([CH3:14])=[O:15]>>[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([CH3:7])[CH2:8][O:9][C:10]1([C:11]#[N:12])[C:13]([CH3:14])=[O:15],[CH2-][O+]=[C]([C]#[N])[C]([CH3])=[O].[CH3][C]#[C][C](=[O])[O][CH3]>>[CH3][C]1=[C]([C](=[O])[O][CH3])[C]([C]#[N])([C]([CH3])=[O])[O][CH2]1
36,36,42,[CH2-:8][O+:9]=[C:10]([C:11]#[N:12])[C:13]([CH3:14])=[O:15].[CH3:1][C:2]#[C:3][C:4](=[O:5])[O:6][CH3:7]>>[CH3:1][C:2]1=[C:3]([C:4](=[O:5])[O:6][CH3:7])[CH2:8][O:9][C:10]1([C:11]#[N:12])[C:13]([CH3:14])=[O:15],water,298.15,9.20892369071623,-63.0971167567495,[CH2-:8][O+:9]=[C:10]([C:11]#[N:12])[C:13]([CH3:14])=[O:15].[CH3:1][C:2]#[C:3][C:4](=[O:5])[O:6][CH3:7]>>[CH3:1][C:11]1=[C:8]([C:4]([O:5][CH3:3])=[O:6])[CH2:13][O:15][C:14]1([C:2](=[O:9])[CH3:10])[C:7]#[N:12],[CH3:1][O:2][C:3](=[O:4])[C:5]#[C:6][CH3:7].[C:8]([C:9]#[N:10])([C:11]([CH3:12])=[O:13])=[O+:14][CH2-:15]>>[CH3:1][O:2][C:3](=[O:4])[C:5]1=[C:6]([CH3:7])[C:8]([C:9]#[N:10])([C:11]([CH3:12])=[O:13])[O:14][CH2:15]1,[CH2-][O+]=[C]([C]#[N])[C]([CH3])=[O].[CH3][C]#[C][C](=[O])[O][CH3]>>[CH3][C]1=[C]([C](=[O])[O][CH3])[CH2][O][C]1([C]#[N])[C]([CH3])=[O]
37,37,44,[CH3:9][CH:10]=[O+:11][CH-:12][C:13]([CH3:14])=[O:15].[F:1][C:2]1=[CH:3][CH:4]2[CH:5]=[CH:6][CH:7]1[O:8]2>>[F:1][C:2]12[CH:3]([CH:4]3[CH:5]=[CH:6][CH:7]1[O:8]3)[CH:10]([CH3:9])[O:11][CH:12]2[C:13]([CH3:14])=[O:15],water,298.15,8.47190560349926,-66.5859822172452,[CH3:9][CH:10]=[O+:11][CH-:12][C:13]([CH3:14])=[O:15].[F:1][C:2]1=[CH:3][CH:4]2[CH:5]=[CH:6][CH:7]1[O:8]2>>[F:1][C:14]12[CH:2]([CH:4]([CH3:7])[O:8][CH:13]1[C:5]([CH3:3])=[O:15])[CH:12]1[CH:10]=[CH:9][CH:6]2[O:11]1,[CH3:1][C:2](=[O:3])[CH-:4][O+:5]=[CH:6][CH3:7].[CH:8]1=[C:14]([F:15])[CH:12]2[CH:11]=[CH:10][CH:9]1[O:13]2>>[CH3:1][C:2](=[O:3])[CH:4]1[O:5][CH:6]([CH3:7])[CH:8]2[CH:9]3[CH:10]=[CH:11][CH:12]([O:13]3)[C:14]12[F:15],[CH3][CH]=[O+][CH-][C]([CH3])=[O].[F][C]1=[CH][CH]2[CH]=[CH][CH]1[O]2>>[F][C]12[CH]([CH]3[CH]=[CH][CH]1[O]3)[CH]([CH3])[O][CH]2[C]([CH3])=[O]
38,38,45,[CH3:9][CH:10]=[O+:11][CH-:12][C:13]([CH3:14])=[O:15].[F:1][C:2]1=[CH:3][CH:4]2[CH:5]=[CH:6][CH:7]1[O:8]2>>[F:1][C:2]1=[CH:3][CH:4]2[CH:5]3[CH:6]([CH:7]1[O:8]2)[CH:10]([CH3:9])[O:11][CH:12]3[C:13]([CH3:14])=[O:15],water,298.15,9.38134669899998,-73.4129162420828,[CH3:9][CH:10]=[O+:11][CH-:12][C:13]([CH3:14])=[O:15].[F:1][C:2]1=[CH:3][CH:4]2[CH:5]=[CH:6][CH:7]1[O:8]2>>[F:1][C:3]1=[CH:10][CH:9]2[CH:12]3[CH:4]([CH:2]([CH3:7])[O:8][CH:13]3[C:5](=[O:11])[CH3:14])[CH:6]1[O:15]2,[CH3:1][C:2](=[O:3])[CH-:4][O+:5]=[CH:6][CH3:7].[CH:8]1=[CH:15][CH:11]2[O:10][CH:9]1[C:13]([F:14])=[CH:12]2>>[CH3:1][C:2](=[O:3])[CH:4]1[O:5][CH:6]([CH3:7])[CH:8]2[CH:9]3[O:10][CH:11]([CH:12]=[C:13]3[F:14])[CH:15]12,[CH3][CH]=[O+][CH-][C]([CH3])=[O].[F][C]1=[CH][CH]2[CH]=[CH][CH]1[O]2>>[F][C]1=[CH][CH]2[CH]3[CH]([CH]1[O]2)[CH]([CH3])[O][CH]3[C]([CH3])=[O]
39,39,46,[CH3:9][CH:10]=[O+:11][CH-:12][C:13]([CH3:14])=[O:15].[F:1][C:2]1=[CH:3][CH:4]2[CH:5]=[CH:6][CH:7]1[O:8]2>>[F:1][C:2]1=[CH:3][CH:4]2[CH:5]3[CH:6]([CH:7]1[O:8]2)[CH:12]([C:13]([CH3:14])=[O:15])[O:11][CH:10]3[CH3:9],water,298.15,11.1382155973797,-62.7187034662758,[CH3:9][CH:10]=[O+:11][CH-:12][C:13]([CH3:14])=[O:15].[F:1][C:2]1=[CH:3][CH:4]2[CH:5]=[CH:6][CH:7]1[O:8]2>>[F:1][C:2]1=[CH:7][CH:14]2[CH:5]3[CH:6]([CH:9]1[O:8]2)[CH:13]([C:10]([CH3:4])=[O:15])[O:11][CH:12]3[CH3:3],[CH3:1][C:2](=[O:3])[CH-:4][O+:5]=[CH:6][CH3:7].[CH:8]1=[CH:15][CH:13]2[C:11]([F:12])=[CH:10][CH:9]1[O:14]2>>[CH3:1][C:2](=[O:3])[CH:4]1[O:5][CH:6]([CH3:7])[CH:8]2[CH:9]3[CH:10]=[C:11]([F:12])[CH:13]([O:14]3)[CH:15]12,[CH3][CH]=[O+][CH-][C]([CH3])=[O].[F][C]1=[CH][CH]2[CH]=[CH][CH]1[O]2>>[F][C]1=[CH][CH]2[CH]3[CH]([CH]1[O]2)[CH]([C]([CH3])=[O])[O][CH]3[CH3]
40,40,47,[CH3:10][C:11](=[O:12])[N:13]=[NH+:14][O-:15].[CH3:1][NH:2][C:3](=[O:4])[C:5]#[C:6][C:7]([CH3:8])=[O:9]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[C:6]([C:7]([CH3:8])=[O:9])[N:13]([C:11]([CH3:10])=[O:12])[NH:14][O:15]1,water,298.15,30.5271359177615,-23.5110898916444,[CH3:10][C:11](=[O:12])[N:13]=[NH+:14][O-:15].[CH3:1][NH:2][C:3](=[O:4])[C:5]#[C:6][C:7]([CH3:8])=[O:9]>>[CH3:1][C:7](=[O:4])[C:5]1=[C:11]([C:10](=[O:12])[NH:14][CH3:8])[O:9][NH:2][N:13]1[C:3]([CH3:6])=[O:15],[N:10]([C:11]([CH3:12])=[O:13])=[NH+:14][O-:15].[CH3:1][NH:2][C:3](=[O:4])[C:5]#[C:6][C:7]([CH3:8])=[O:9]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[C:6]([C:7]([CH3:8])=[O:9])[N:10]([C:11]([CH3:12])=[O:13])[NH:14][O:15]1,[CH3][C](=[O])[N]=[NH+][O-].[CH3][NH][C](=[O])[C]#[C][C]([CH3])=[O]>>[CH3][NH][C](=[O])[C]1=[C]([C]([CH3])=[O])[N]([C]([CH3])=[O])[NH][O]1
41,41,48,[CH3:10][C:11](=[O:12])[N:13]=[NH+:14][O-:15].[CH3:1][NH:2][C:3](=[O:4])[C:5]#[C:6][C:7]([CH3:8])=[O:9]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[C:6]([C:7]([CH3:8])=[O:9])[O:15][NH:14][N:13]1[C:11]([CH3:10])=[O:12],water,298.15,31.1019716789282,-24.0417216982928,[CH3:10][C:11](=[O:12])[N:13]=[NH+:14][O-:15].[CH3:1][NH:2][C:3](=[O:4])[C:5]#[C:6][C:7]([CH3:8])=[O:9]>>[C:1]([C:8]1=[C:11]([C:7]([CH3:3])=[O:4])[O:9][NH:2][N:13]1[C:5]([CH3:10])=[O:12])([NH:14][CH3:6])=[O:15],[O-:10][NH+:11]=[N:12][C:13]([CH3:14])=[O:15].[CH3:1][NH:2][C:3](=[O:4])[C:5]#[C:6][C:7]([CH3:8])=[O:9]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[C:6]([C:7]([CH3:8])=[O:9])[O:10][NH:11][N:12]1[C:13]([CH3:14])=[O:15],[CH3][C](=[O])[N]=[NH+][O-].[CH3][NH][C](=[O])[C]#[C][C]([CH3])=[O]>>[CH3][NH][C](=[O])[C]1=[C]([C]([CH3])=[O])[O][NH][N]1[C]([CH3])=[O]
42,42,49,[CH2-:9][N+:10]#[C:11][C:12](=[O:13])[NH:14][CH3:15].[F:1][C:2]1=[CH:3][CH:4]2[CH2:5][CH2:6][CH:7]1[CH2:8]2>>[F:1][C:2]12[CH:3]([CH:4]3[CH2:5][CH2:6][CH:7]1[CH2:8]3)[CH2:9][N:10]=[C:11]2[C:12](=[O:13])[NH:14][CH3:15],water,298.15,15.2973431113293,-62.8276279485669,[CH2-:9][N+:10]#[C:11][C:12](=[O:13])[NH:14][CH3:15].[F:1][C:2]1=[CH:3][CH:4]2[CH2:5][CH2:6][CH:7]1[CH2:8]2>>[F:1][C:9]12[CH:5]([CH:4]3[CH2:6][CH2:15][CH:11]1[CH2:12]3)[CH2:8][N:10]=[C:7]2[C:3](=[O:13])[NH:14][CH3:2],[CH:8]1=[C:14]([F:15])[CH:12]2[CH2:11][CH2:10][CH:9]1[CH2:13]2.[CH3:1][NH:2][C:3](=[O:4])[C:5]#[N+:6][CH2-:7]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[N:6][CH2:7][CH:8]2[CH:9]3[CH2:10][CH2:11][CH:12]([CH2:13]3)[C:14]12[F:15],[CH2-][N+]#[C][C](=[O])[NH][CH3].[F][C]1=[CH][CH]2[CH2][CH2][CH]1[CH2]2>>[F][C]12[CH]([CH]3[CH2][CH2][CH]1[CH2]3)[CH2][N]=[C]2[C](=[O])[NH][CH3]
43,43,50,[CH2-:9][N+:10]#[C:11][C:12](=[O:13])[NH:14][CH3:15].[F:1][C:2]1=[CH:3][CH:4]2[CH2:5][CH2:6][CH:7]1[CH2:8]2>>[F:1][C:2]12[CH:3]([CH:4]3[CH2:5][CH2:6][CH:7]1[CH2:8]3)[C:11]([C:12](=[O:13])[NH:14][CH3:15])=[N:10][CH2:9]2,water,298.15,15.6500142553626,-65.9256826626595,[CH2-:9][N+:10]#[C:11][C:12](=[O:13])[NH:14][CH3:15].[F:1][C:2]1=[CH:3][CH:4]2[CH2:5][CH2:6][CH:7]1[CH2:8]2>>[F:1][C:4]12[CH2:2][N:14]=[C:6]([C:9]([NH:10][CH3:8])=[O:13])[CH:7]1[CH:3]1[CH2:5][CH:15]2[CH2:11][CH2:12]1,[C:8]1([F:9])=[CH:15][CH:13]2[CH2:12][CH2:11][CH:10]1[CH2:14]2.[CH3:1][NH:2][C:3](=[O:4])[C:5]#[N+:6][CH2-:7]>>[CH3:1][NH:2][C:3](=[O:4])[C:5]1=[N:6][CH2:7][C:8]2([F:9])[CH:10]3[CH2:11][CH2:12][CH:13]([CH2:14]3)[CH:15]12,[CH2-][N+]#[C][C](=[O])[NH][CH3].[F][C]1=[CH][CH]2[CH2][CH2][CH]1[CH2]2>>[F][C]12[CH]([CH]3[CH2][CH2][CH]1[CH2]3)[C]([C](=[O])[NH][CH3])=[N][CH2]2
